wd_id,line_id,line_wd,dipl,word,phon,phon_map,syllabified,wd_div,lang,textlineid,pos,morph,lemma,lemma_src,lemma_dmf,ref,tei_right,tei_left
2701,346,1,eufe|mien,eufemien,EufEmiEn,e.u.f.e.m.i.e.n,/E\u.f/E\.m/i\.'/E\n,_,fro,350,NOMpro,smr,Eufemien,---,---,"Alexis, l. 349",,<l n=&quot;349&quot;><gap unit=&quot;line&quot; reason=&quot;missing&quot;/></l><l n=&quot;350&quot;>
2702,346,2,uolt,volt,vOLT,v.o.l.t,v/O\LT,_,fro,350,VERcjg,indpst3|indpsp3,vouloir,DMF,vouloir,"Alexis, l. 349",,<lb/>
2703,346,3,saueir,saveir,SAvEir,s.a.v.e.i.r,S/A\.'v/E\ir,_,fro,350,VERinf,---,savoir,DMF,savoir,"Alexis, l. 349",,
2704,346,4,quet,quet,kEð,qu.e.d,k/E\ð,_,fro,350,PRNrel,snr,que,DMF,que,"Alexis, l. 349",,
2705,346,5,espelt,espelt,ESpɛLT,e.s.p.e.l.t,/E\S.'p/ɛ\LT,.,fro,350,VERcjg,indpst3,épelir,DMF,épelir,"Alexis, l. 349",</l></lg>,
2706,347,1,Il,il,iL,i.l,/i\L,+,fro,351,PRNper,3smn,il,DMF,il,"Alexis, l. 351",,<lg n=&quot;71&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;351&quot;>
2707,347,2,la,la,La,l.a,L/(a)\,_,fro,351,PRCper,3sfa,le,DMF,le,"Alexis, l. 351",,
2708,347,3,uolt,volt,vOLT,v.o.l.t,v/O\LT,_,fro,351,VERcjg,indpst3|indpsp3,vouloir,DMF,vouloir,"Alexis, l. 351",,
2709,347,4,prendra,prendra,prENdrə,p.r.e.n.d.r.a,'pr/E\N.dr/(ə)\,_,fro,351,VERinf,---,prendre,DMF,prendre,"Alexis, l. 351",,
2710,347,5,cil,cil,ÇiL,c.i.l,Ç/i\L,_,fro,351,PRNdem,smn,cil,DMF,cil,"Alexis, l. 351",,
2711,347,6,ne,ne,nE,n.e,n/(E)\,_,fro,351,ADVneg,---,ne,DMF,ne,"Alexis, l. 351",,
2712,347,7,li,li,Li,l.i,L/i\,+,fro,351,PRCper,3smi,li,DMF,li,"Alexis, l. 351",,
2713,347,8,uolt,volt,vOLT,v.o.l.t,v/O\LT,|,fro,351,VERcjg,indpst3|indpsp3,vouloir,DMF,vouloir,"Alexis, l. 351",,
2714,347,9,guerpir,guerpir,guErpir,g.u.e.r.p.i.r,gu/E\r.'p/i\r,.,fro,351,VERinf,---,guerpir,DMF,guerpir,"Alexis, l. 351",</l>,<lb/>
2715,348,1,a,a,a,a,/a\,+,fro,352,PRE,---,à,DMF,à,"Alexis, l. 352",,<l n=&quot;352&quot;>
2716,348,2,l,l,L,l,L/\,+,fro,352,DETdef,smr,le,DMF,le,"Alexis, l. 352",,
2717,348,3,apostolie,apostolie,ApOStɔLiə,a.p.o.s.t.o.l.i.e,/A\.p/O\S.'t/ɔ\.Li/(ə)\,_,fro,352,NOMcom,smr,apostole,DMF,apostole,"Alexis, l. 352",,
2718,348,4,reuint,revint,rEviNT,r.e.v.i.n.t,r/E\.'v/i\NT,_,fro,352,VERcjg,indpsp3,revenir,DMF,revenir,"Alexis, l. 352",,
2719,348,5,tuz,tuz,tuTS,t.u.z.,t/u\TS,_,fro,352,PRNind,smn,tout,DMF,tout,"Alexis, l. 352",,
2720,348,6,esmeriz,esmeriz,ESmEriTS,e.s.m.e.r.i.z.,/E\S.m/E\.'r/i\TS,.,fro,352,VERppe,smn,esmarrir,DMF,esmarrir,"Alexis, l. 352",</l>,
2721,349,1,ore,ore,Orə,o.r.e,'/O\.r/[ə]\,_,fro,353,ADVgen,---,or2,DMF,or2,"Alexis, l. 353",,<l n=&quot;353&quot;><q>
2722,349,2,ai,ai,Ai,a.i,/A\i,_,fro,353,VERcjg,indpst1,avoir,DMF,avoir,"Alexis, l. 353",,
2723,349,3,trouet,trovet,truvæð,t.r.o.v.e.t,tr/u\.'v/æ\ð,_,fro,353,VERppe,snr,trouver,DMF,trouver,"Alexis, l. 353",,
2724,349,4,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,353,PRNdem,snr,ce,DMF,ce,"Alexis, l. 353",,
2725,349,5,que,que,kE,qu.e,k/(E)\,|,fro,353,PRNrel,snr,que,DMF,que,"Alexis, l. 353",,
2726,349,6,tant,tant,tANT,t.a.n.t,t/A\NT,_,fro,353,ADVgen,---,tant,DMF,tant,"Alexis, l. 353",,<lb/>
2727,349,7,auums,avums,AvONS,a.v.u.m.s,/A\.'v/O\NS,_,fro,353,VERcjg,indpst4,avoir,DMF,avoir,"Alexis, l. 353",,
2728,349,8,quis,quis,kiS,qu.i.s,k/i\S,.,fro,353,VERppe,snr,quérir,DMF,quérir,"Alexis, l. 353",</q></l>,
2729,350,1,suz,suz,SuTS,s.u.z.,S/u\TS,_,fro,354,PRE,---,sous,DMF,sous,"Alexis, l. 354",,<l n=&quot;354&quot;><q>
2730,350,2,mun,mun,mOn,m.u.n,m/O\n,_,fro,354,DETpos,1smr,mon,DMF,mon,"Alexis, l. 354",,
2731,350,3,degret,degret,dEgræð,d.e.g.r.e.t,d/E\.'gr/æ\ð,_,fro,354,NOMcom,smr,degré,DMF,degré,"Alexis, l. 354",,
2732,350,4,gist,gist,ʤiST,g.i.s.t,ʤ/i\ST,_,fro,354,VERcjg,indpst3,gésir,DMF,gésir,"Alexis, l. 354",,
2733,350,5,uns,uns,yNS,u.n.s,/y\NS,_,fro,354,DETndf,smn,un,DMF,un,"Alexis, l. 354",,
2734,350,6,morz,morz,mɔrTS,m.o.r.z.,m/ɔ\rTS,_,fro,354,VERppe,smn,mourir,DMF,mourir,"Alexis, l. 354",,
2735,350,7,pelerins,pelerins,pELEriNS,p.e.l.e.r.i.n.s,p/E\.L/E\.'r/i\NS,.|,fro,354,NOMcom,smn,pèlerin,DMF,pèlerin,"Alexis, l. 354",</q></l>,
2736,351,1,tent,tent,tENT,t.e.n.t,t/E\NT,_,fro,355,VERcjg,indpst3,tenir,DMF,tenir,"Alexis, l. 355",,<lb/><l n=&quot;355&quot;><q>
2737,351,2,une,une,ynə,u.n.e,'/y\.n/(ə)\,_,fro,355,DETndf,sfr,un,DMF,un,"Alexis, l. 355",,
2738,351,3,cartre,cartre,ċartrə,c.a.r.t.r.e,'ċ/a\r.tr/(ə)\,_,fro,355,NOMcom,sfr,charte,DMF,charte,"Alexis, l. 355",,
2739,351,4,mais,mais,mAiS,m.a.i.s,m/A\iS,_,fro,355,CONcoo,---,mais,DMF,mais,"Alexis, l. 355",,
2740,351,5,n,n,n,n,n/\,+,fro,355,ADVneg,---,ne,DMF,ne,"Alexis, l. 355",,
2741,351,6,a,a,A,a,/A\,+,fro,355,PRCper,3sfa,le,DMF,le,"Alexis, l. 355",,
2742,351,7,li,li,Li,l.i,L/i\,_,fro,355,PRCper,3smi,li,DMF,li,"Alexis, l. 355",,
2743,351,8,puis,puis,pyiS,p.u.i.s,p/y\iS,_,fro,355,VERcjg,indpst1,pouvoir,DMF,pouvoir,"Alexis, l. 355",,
2744,351,9,tolir,tolir,tOLir,t.o.l.i.r,t/O\.'L/i\r,.,fro,355,VERinf,---,tolir,DMF,tolir,"Alexis, l. 355",</q></l></lg>,
2745,352,1,Li,li,Li,l.i,L/i\,_,fro,356,DETdef,smn,le,DMF,le,"Alexis, l. 356",,<lg n=&quot;72&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;356&quot;>
2746,352,2,apostolie,apostolie,ApOStɔLiə,a.p.o.s.t.o.l.i.e,/A\.p/O\S.'t/ɔ\L.i/(ə)\,_,fro,356,NOMcom,smr,apostole,DMF,apostole,"Alexis, l. 356",,
2747,352,3,e,e,e,e,/e\,+,fro,356,CONcoo,---,et,DMF,et,"Alexis, l. 356",,
2748,352,4,li,li,Li,l.i,L/i\,_,fro,356,DETdef,pmn,le,DMF,le,"Alexis, l. 356",,
2749,352,5,empereor,empereör,ÆNpErEur,e.m.p.e.r.e.ö.r,/Æ\N.p/E\.r/E\.'/u\r,.|,fro,356,NOMcom,pmn,empereur,DMF,empereur,"Alexis, l. 356",</l>,
2750,353,1,uenent,venent,vEnəNT,v.e.n.e.n.t,'v/E\.n/ə\NT,_,fro,357,VERcjg,indpst6,venir,DMF,venir,"Alexis, l. 357",,<lb/><l n=&quot;357&quot;>
2751,353,2,deuant,devant,dEvANT,d.e.v.a.n.t,d/E\.'v/A\NT,_,fro,357,ADVgen,---,devant,DMF,devant,"Alexis, l. 357",,
2752,353,3,ietent,jetent,ʤɛtəNT,j.e.t.e.n.t,'ʤ/ɛ\.t/ə\NT,_,fro,357,VERcjg,indpst6,jeter,DMF,jeter,"Alexis, l. 357",,
2753,353,4,sei,sei,SEi,s.e.i,S/E\i,_,fro,357,PRCper,6pmr,soi,DMF,soi,"Alexis, l. 357",,
2754,353,5,an,an,ÆN,a.n,/Æ\N,_,fro,357,PRE,---,en,DMF,en,"Alexis, l. 357",,
2755,353,6,ureisuns,ureisuns,OrEizONS,u.r.e.i.s.u.n.s,/O\.r/E\i.'z/O\NS,.,fro,357,NOMcom,pfr,oraison,DMF,oraison,"Alexis, l. 357",</l>,
2756,354,1,metent,metent,metəNT,m.e.t.e.n.t,'m/e\.t/ə\NT,_,fro,358,VERcjg,indpst6,mettre,DMF,mettre,"Alexis, l. 358",,<l n=&quot;358&quot;>
2757,354,2,lur,lur,Lur,l.u.r,L/u\r,_,fro,358,DETpos,6pmr,leur2,DMF,leur2,"Alexis, l. 358",,
2758,354,3,cors,cors,kɔrS,c.o.r.s,k/ɔ\rS,_,fro,358,NOMcom,pmr,corps,DMF,corps,"Alexis, l. 358",,
2759,354,4,en,en,ÆN,e.n,/Æ\N,|,fro,358,PRE,---,en,DMF,en,"Alexis, l. 358",,
2760,354,5,granz,granz,grANTS,g.r.a.n.z.,gr/A\NTS,_,fro,358,ADJqua,pfr,grand,DMF,grand,"Alexis, l. 358",,<pb facs=&quot;https://www.albani-psalter.de/stalbanspsalter/english/translation/trans064.shtml&quot; n=&quot;32v&quot;/><lb/>
2761,354,6,afflictiuns,afflictiuns,AfLiktiONS,a.ff.l.i.c.t.i.u.n.s,/A\.fL/i\k.t/i\.'/O\NS,.,fro,358,NOMcom,pfr,affliction,DMF,affliction,"Alexis, l. 358",</l>,
2762,355,1,Mercit,mercit,mErÇið,m.e.r.c.i.t,m/E\r.'Ç/i\ð,_,fro,359,NOMcom,sfr,merci,DMF,merci,"Alexis, l. 359",,<l n=&quot;359&quot;><q>
2763,355,2,mercit,mercit,mErÇið,m.e.r.c.i.t,m/E\r.'Ç/i\ð,_,fro,359,NOMcom,sfr,merci,DMF,merci,"Alexis, l. 359",,
2764,355,3,mercit,mercit,mErÇið,m.e.r.c.i.t,m/E\r.'Ç/i\ð,_,fro,359,NOMcom,sfr,merci,DMF,merci,"Alexis, l. 359",,
2765,355,4,saintismes,saintismes,SAiNtiSməS,s.a.i.n.t.i.s.m.e.s,S/A\iN.'t/i\S.m/ə\S,_,fro,359,ADJqua,smn,saintisme,DMF,saintisme,"Alexis, l. 359",,
2766,355,5,hom,hom,Om,ho.m,/O\m,.,fro,359,NOMcom,smn,homme,DMF,homme,"Alexis, l. 359",</q></l>,
2767,356,1,ne,ne,nE,n.e,n/(E)\,+,fro,360,ADVneg,---,ne,DMF,ne,"Alexis, l. 360",,<l n=&quot;360&quot;><q>
2768,356,2,n,n,N,n,/\N,_,fro,360,PRCper,2smr,te,DMF,te,"Alexis, l. 360",,
2769,356,3,coneumes,coneumes,kOnEyməS,c.o.n.e.u.m.e.s,k/O\.n/E\.'/y\.m/ə\S,|,fro,360,VERcjg,indpsp4,connaître,DMF,connaître,"Alexis, l. 360",,
2770,356,4,net,net,nEð,n.e.t,n/E\ð,_,fro,360,CONcoo,---,ne2,DMF,ne2,"Alexis, l. 360",,<lb/>
2771,356,5,uncore,uncore,UNkɔrə,u.n.c.o.r.e,/U\N.'k/ɔ\.r/(ə)\,_,fro,360,ADVgen,---,encore,DMF,encore,"Alexis, l. 360",,
2772,356,6,ne,ne,nE,n.e,n/(E)\,+,fro,360,ADVneg,---,ne,DMF,ne,"Alexis, l. 360",,
2773,356,7,n,n,N,n,/\N,_,fro,360,PRCper,2smr,te,DMF,te,"Alexis, l. 360",,
2774,356,8,conuissum,conuissum,kOnuisOm,c.o.n.u.i.ss.u.m,k/O\.n/u\i.'s/O\m,.,fro,360,VERcjg,indpst4,connaître,DMF,connaître,"Alexis, l. 360",</q></l></lg>,
2775,357,1,Ci,ci,Çi,c.i,Ç/i\,+,fro,361,ADVgen,---,ci,DMF,ci,"Alexis, l. 361",,<lg n=&quot;73&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;361&quot;><q>
2776,357,2,deuant,devant,dEvANT,d.e.v.a.n.t,d/E\.'v/A\NT,_,fro,361,PRE,---,devant,DMF,devant,"Alexis, l. 361",,
2777,357,3,tei,tei,tEi,t.e.i,t/E\i,_,fro,361,PRNper,2smr,toi,DMF,toi,"Alexis, l. 361",,
2778,357,4,estunt,estunt,EStONT,e.s.t.u.n.t,/E\S.'t/O\NT,_,fro,361,VERcjg,indpst6,ester,DMF,ester,"Alexis, l. 361",,
2779,357,5,dui,dui,dyi,d.u.i,d/y\i,_,fro,361,DETcar,pmn,deux,DMF,deux,"Alexis, l. 361",,
2780,357,6,pechethuor,pechethuor,pEċEður,p.e.ch.e.th.uo.r,p/E\.ċ/E\.'ð/u\r,.|,fro,361,NOMcom,pmn,pécheur,DMF,pécheur,"Alexis, l. 361",</q></l>,
2781,358,1,par,par,par,p.a.r,p/a\r,_,fro,362,PRE,---,par,DMF,par,"Alexis, l. 362",,<lb/><l n=&quot;362&quot;><q>
2782,358,2,la,la,La,l.a,L/(a)\,_,fro,362,DETdef,sfr,le,DMF,le,"Alexis, l. 362",,
2783,358,3,deu,deu,dæu,d.e.u,d/æ\u,_,fro,362,NOMpro,smr,Dieu,DMF,Dieu,"Alexis, l. 362",,
2784,358,4,grace,grace,graʦə,g.r.a.c.e,'gr/a\.ʦ/(ə)\,_,fro,362,NOMcom,sfr,grâce,DMF,grâce,"Alexis, l. 362",,
2785,358,5,uocet,vocet,vuʦiEð,v.o.c..e.t,v/u\.'ʦ/iE\ð,_,fro,362,VERppe,pmn,vocher,DMF,vocher,"Alexis, l. 362",,
2786,358,6,amperedor,amperedor,ÆNpErEður,a.m.p.e.r.e.d.o.r,/Æ\N.p/E\.r/E\.'ð/u\r,.,fro,362,NOMcom,pmn,empereur,DMF,empereur,"Alexis, l. 362",</q></l>,
2787,359,1,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,363,PRNdem,snn,ce,DMF,ce,"Alexis, l. 363",,<l n=&quot;363&quot;><q>
2788,359,2,est,est,EST,e.s.t,/[E]\ST,_,fro,363,VERcjg,indpst3,être,DMF,être,"Alexis, l. 363",,
2789,359,3,sa,sa,Sa,s.a,S/(a)\,+,fro,363,DETpos,3sfn,son4,DMF,son4,"Alexis, l. 363",,
2790,359,4,merci,merci,mErÇi,m.e.r.c.i,m/E\r.'Ç/i\,_,fro,363,NOMcom,sfn,merci,DMF,merci,"Alexis, l. 363",,
2791,359,5,qu,qu,k,qu,k/\,+,fro,363,CONsub,---,que,DMF,que,"Alexis, l. 363",,
2792,359,6,il,il,iL,i.l,/i\L,_,fro,363,PRNper,3smn,il,DMF,il,"Alexis, l. 363",,
2793,359,7,nus,nus,nuS,n.u.s,n/u\S,_,fro,363,PRCper,4pmr,nous,DMF,nous,"Alexis, l. 363",,
2794,359,8,consent,consent,kONSENT,c.o.n.s.e.n.t,k/O\N.'S/E\NT,|,fro,363,VERcjg,indpst3,consentir,DMF,consentir,"Alexis, l. 363",,
2795,359,9,l,l,L,l,L/\,+,fro,363,DETdef,sfr,le,DMF,le,"Alexis, l. 363",,<lb/>
2796,359,10,onor,onor,Onur,o.n.o.r,/O\.'n/u\r,.,fro,363,NOMcom,sfr,honneur,DMF,honneur,"Alexis, l. 363",</q></l>,
2797,360,1,de,de,dE,d.e,d/(E)\,+,fro,364,PRE,---,de,DMF,de,"Alexis, l. 364",,<l n=&quot;364&quot;><q>
2798,360,2,tut,tut,tuT,t.u.t,t/u\T,_,fro,364,DETind,smr,tout,DMF,tout,"Alexis, l. 364",,
2799,360,3,cest,cest,ÇeST,c.e.s.t,Ç/e\ST,_,fro,364,DETdem,smr,cist,DMF,cist,"Alexis, l. 364",,
2800,360,4,mund,mund,mONT,m.u.n.d,m/O\NT,_,fro,364,NOMcom,smr,monde,DMF,monde,"Alexis, l. 364",,
2801,360,5,sumes,sumes,SOməS,s.u.m.e.s,'S/O\.m/ə\S,_,fro,364,VERcjg,indpst4,être,DMF,être,"Alexis, l. 364",,
2802,360,6,iugedor,jugedor,ʤyʤEður,j.u.g.e.d.o.r,ʤ/y\.ʤ/E\.'ð/u\r,.,fro,364,NOMcom,pmn,jugeur,DMF,jugeur,"Alexis, l. 364",</q></l>,
2803,361,1,de,de,dE,d.e,d/(E)\,+,fro,365,PRE,---,de,DMF,de,"Alexis, l. 365",,<l n=&quot;365&quot;><q>
2804,361,2,l,l,L,l,/\L,_,fro,365,DETdef,smr,le,DMF,le,"Alexis, l. 365",,
2805,361,3,ton,ton,tON,t.o.n,t/O\N,_,fro,365,ADJpos,2smr,ton2,DMF,ton2,"Alexis, l. 365",,
2806,361,4,conseil,conseil,kONSEiL,c.o.n.s.e.i.l,k/O\N.'S/E\iL,_,fro,365,NOMcom,smr,conseil,DMF,conseil,"Alexis, l. 365",,
2807,361,5,sumes,sumes,SOməS,s.u.m.e.s,'S/O\.m/ə\S,_,fro,365,VERcjg,indpst4,être,DMF,être,"Alexis, l. 365",,
2808,361,6,tut,tut,tuT,t.u.t,t/u\T,|,fro,365,ADVgen,---,tout,DMF,tout,"Alexis, l. 365",,
2809,361,7,busuin[us],busuinus,buzOinuS,b.u.s.u.i.n.u.s,b/u\.z/O\i.'n/u\S,_,fro,365,ADJqua,pmn,besogneux,DMF,besogneux,"Alexis, l. 365",</q></l></lg>,<lb/>
2810,362,1,Cist,cist,ÇiST,c.i.s.t,Ç/i\ST,_,fro,366,DETdem,smn,cist,DMF,cist,"Alexis, l. 366",,<lg n=&quot;74&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;366&quot;><q>
2811,362,2,apostolies,apostolies,ApOStɔLiəS,a.p.o.s.t.o.l.i.e.s,/A\.p/O\S.'t/ɔ\.Li/ə\S,_,fro,366,NOMcom,smn,apostole,DMF,apostole,"Alexis, l. 366",,
2812,362,3,deit,deit,dEiT,d.e.i.t,d/E\iT,_,fro,366,VERcjg,indpst3,devoir,DMF,devoir,"Alexis, l. 366",,
2813,362,4,les,les,LES,l.e.s,L/E\S,_,fro,366,DETdef,pfr,le,DMF,le,"Alexis, l. 366",,
2814,362,5,anames,anames,AnəməS,a.n.a.m.e.s,'/A\.n/[ə]\.m/ə\S,_,fro,366,NOMcom,pfr,âme,DMF,âme,"Alexis, l. 366",,
2815,362,6,baillir,baillir,bAiLir,b.a.i.ll.i.r,b/A\i.'L/i\r,.,fro,366,VERinf,---,baillir,DMF,baillir,"Alexis, l. 366",</q></l>,
2816,363,1,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,367,PRNdem,snn,ce,DMF,ce,"Alexis, l. 367",,<l n=&quot;367&quot;><q>
2817,363,2,est,est,EST,e.s.t,/[E]\ST,_,fro,367,VERcjg,indpst3,être,DMF,être,"Alexis, l. 367",,
2818,363,3,ses,ses,SES,s.e.s,S/E\S,_,fro,367,DETpos,3smn,son4,DMF,son4,"Alexis, l. 367",,
2819,363,4,mesters,mesters,mESterS,m.e.s.t.e.r.s,m/E\S.'t/e\rS,_,fro,367,NOMcom,smn,métier,DMF,métier,"Alexis, l. 367",,
2820,363,5,dunt,dunt,dONT,d.u.n.t,d/O\NT,|,fro,367,PRNrel,smr,dont,DMF,dont,"Alexis, l. 367",,
2821,363,6,il,il,iL,i.l,/i\L,_,fro,367,PRNper,3smn,il,DMF,il,"Alexis, l. 367",,<lb/>
2822,363,7,ad,ad,að,a.d,/a\ð,_,fro,367,VERcjg,indpst3,avoir,DMF,avoir,"Alexis, l. 367",,
2823,363,8,a,a,a,a,/a\,+,fro,367,PRE,---,à,DMF,à,"Alexis, l. 367",,
2824,363,9,seruir,servir,SErvir,s.e.r.v.i.r,S/E\r.'v/i\r,.,fro,367,VERinf,---,servir,DMF,servir,"Alexis, l. 367",</q></l>,
2825,364,1,dune,dune,dOnə,d.u.n.e,'d/O\.n/(ə)\,_,fro,368,VERcjg,imp---2,donner,DMF,donner,"Alexis, l. 368",,<l n=&quot;368&quot;><q>
2826,364,2,li,li,Li,l.i,L/i\,+,fro,368,PRCper,3smi,li,DMF,li,"Alexis, l. 368",,
2827,364,3,la,la,La,l.a,L/(a)\,_,fro,368,DETdef,sfr,le,DMF,le,"Alexis, l. 368",,
2828,364,4,ćártre,cartre,ċartrə,c.a.r.t.r.e,'ċ/a\r.tr/(ə)\,_,fro,368,NOMcom,sfr,charte,DMF,charte,"Alexis, l. 368",,
2829,364,5,par,par,par,p.a.r,p/a\r,_,fro,368,PRE,---,par,DMF,par,"Alexis, l. 368",,
2830,364,6,tue,tue,tuə,t.u.e,'t/u\./(ə)\,_,fro,368,ADJpos,2sfr,ton2,DMF,ton2,"Alexis, l. 368",,
2831,364,7,mercit,mercit,mErÇið,m.e.r.c.i.t,m/E\r.'Ç/i\ð,.,fro,368,NOMcom,sfr,merci,DMF,merci,"Alexis, l. 368",</q></l>,
2832,365,1,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,369,PRNdem,snr,ce,DMF,ce,"Alexis, l. 369",,<l n=&quot;369&quot;><q>
2833,365,2,nus,nus,nuS,n.u.s,n/u\S,_,fro,369,PRCper,4pmr,nous,DMF,nous,"Alexis, l. 369",,
2834,365,3,dirrat,dirrat,dirrað,d.i.r.r.a.t,d/i\r.'r/a\ð,_,fro,369,VERcjg,indfut3,dire,DMF,dire,"Alexis, l. 369",,
2835,365,4,qu,qu,k,qu,k/\,+,fro,369,PRNrel,snr,que,DMF,que,"Alexis, l. 369",,
2836,365,5,enz,enz,ENTS,e.n.z.,/E\NTS,|,fro,369,ADVgen,---,ens,DMF,ens,"Alexis, l. 369",,
2837,365,6,trourat,trovrat,truvrað,t.r.o.v.r.a.t,tr/u\.'vr/a\ð,_,fro,369,VERcjg,indfut3,trouver,DMF,trouver,"Alexis, l. 369",,<lb/>
2838,365,7,escrit,escrit,ESkrið,e.s.c.r.i.t,/E\S.'kr/i\ð,.,fro,369,VERppe,snr,écrire,DMF,écrire,"Alexis, l. 369",</q></l>,
2839,366,1,e,e,e,e,/e\,_,fro,370,CONcoo,---,et,DMF,et,"Alexis, l. 370",,<l n=&quot;370&quot;><q>
2840,366,2,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,370,PRNdem,snr,ce,DMF,ce,"Alexis, l. 370",,
2841,366,3,duinst,duinst,dOiNST,d.u.i.n.s.t,d/O\iNST,_,fro,370,VERcjg,subpst3,donner,DMF,donner,"Alexis, l. 370",,
2842,366,4,deus,deus,dæuS,d.e.u.s,d/æ\uS,_,fro,370,NOMpro,smn,Dieu,DMF,Dieu,"Alexis, l. 370",,
2843,366,5,qu,qu,k,qu,k/\,+,fro,370,CONsub,---,que,DMF,que,"Alexis, l. 370",,
2844,366,6,or,or,Or,o.r,/O\r,+,fro,370,ADVgen,---,or2,DMF,or2,"Alexis, l. 370",,
2845,366,7,en,en,ÆN,e.n,/Æ\N,_,fro,370,PRCadv,---,en2,DMF,en2,"Alexis, l. 370",,
2846,366,8,puisum,puisum,puisOm,p.u.i.s.u.m,p/u\i.'s/O\m,_,fro,370,VERcjg,subpst4,pouvoir,DMF,pouvoir,"Alexis, l. 370",,
2847,366,9,grarir,grarir,grArir,g.r.a.r.i.r,gr/A\.'r/i\r,.,fro,370,VERinf,---,gräir,TL,---,"Alexis, l. 370",</q></l></lg>,
2848,367,1,Li,li,Li,l.i,L/i\,+,fro,371,DETdef,smn,le,DMF,le,"Alexis, l. 371",,<lg n=&quot;75&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;371&quot;>
2849,367,2,aposto|lie,apostolie,ApOStɔLiə,a.p.o.s.t.o.l.i.e,/A\.p/O\S.'t/ɔ\.Li/(ə)\,_,fro,371,NOMcom,smr,apostole,DMF,apostole,"Alexis, l. 371",,
2850,367,3,tent,tent,tENT,t.e.n.t,t/E\NT,_,fro,371,VERcjg,indpst3,tendre2,DMF,tendre2,"Alexis, l. 371",,<lb/>
2851,367,4,sa,sa,Sa,s.a,S/(a)\,+,fro,371,DETpos,3sfr,son4,DMF,son4,"Alexis, l. 371",,
2852,367,5,main,main,mAin,m.a.i.n,m/A\in,_,fro,371,NOMcom,sfr,main,DMF,main,"Alexis, l. 371",,
2853,367,6,a,a,a,a,/a\,+,fro,371,PRE,---,à,DMF,à,"Alexis, l. 371",,
2854,367,7,la,la,La,l.a,L/(a)\,_,fro,371,DETdef,sfr,le,DMF,le,"Alexis, l. 371",,
2855,367,8,cartre,cartre,ċartrə,c.a.r.t.r.e,'ċ/a\r.tr/(ə)\,.,fro,371,NOMcom,sfr,charte,DMF,charte,"Alexis, l. 371",</l>,
2856,368,1,sainz,sainz,SAiNTS,s.a.i.n.z.,S/A\iNTS,_,fro,372,ADJqua,smn,saint,DMF,saint,"Alexis, l. 372",,<l n=&quot;372&quot;>
2857,368,2,alexis,alexis,ALEkSiS,a.l.e.x..i.s,/A\.L/E\k.'S/i\S,_,fro,372,NOMpro,smn,Alexis,---,---,"Alexis, l. 372",,
2858,368,3,la,la,La,l.a,L/(a)\,+,fro,372,DETdef,sfr,le,DMF,le,"Alexis, l. 372",,
2859,368,4,sue,sue,Suə,s.u.e,'S/u\./(ə)\,_,fro,372,PRNpos,3sfr,sien,DMF,sien,"Alexis, l. 372",,
2860,368,5,li,li,Li,l.i,L/i\,+,fro,372,PRCper,3smi,li,DMF,li,"Alexis, l. 372",,
2861,368,6,alascet,alascet,ALaʦəð,a.l.a.sc.e.t,/A\.'L/a\.ʦ/ə\ð,.,fro,372,VERcjg,indpst3,alaschier,DMF,alaschier,"Alexis, l. 372",</l>,
2862,369,1,lui,lui,Lyi,l.u.i,L/y\i,_,fro,373,PRNper,3smr,lui,DMF,lui,"Alexis, l. 373",,<l n=&quot;373&quot;>
2863,369,2,le,le,LE,l.e,L/(E)\,_,fro,373,PRCper,3sna,le,DMF,le,"Alexis, l. 373",,
2864,369,3,con|sent,consent,kONSENT,c.o.n.s.e.n.t,k/O\N.'S/E\NT,_,fro,373,VERcjg,indpst3,consentir,DMF,consentir,"Alexis, l. 373",,
2865,369,4,ki,ki,ki,k.i,k/i\,_,fro,373,PRNrel,smn,qui,DMF,qui,"Alexis, l. 373",,<lb/>
2866,369,5,de,de,dE,d.e,d/(E)\,_,fro,373,PRE,---,de,DMF,de,"Alexis, l. 373",,
2867,369,6,rome,rome,rOmə,r.o.m.e,'r/O\.m/(ə)\,_,fro,373,NOMpro,sfr,Rome,---,---,"Alexis, l. 373",,
2868,369,7,esteit,esteit,EStEiT,e.s.t.e.i.t,/E\S.'t/E\iT,_,fro,373,VERcjg,indipf3,être,DMF,être,"Alexis, l. 373",,
2869,369,8,pape,pape,papə,p.a.p.e,'p/a\.p/(ə)\,.,fro,373,NOMcom,smn,pape,DMF,pape,"Alexis, l. 373",</l>,
