wd_id,line_id,linewd,word,dipl,wd_div,phon,phon_map,syllabified,lang,pos,morph,lemma,lemma_src,lemma_dmf,phil_note,ref,tei_right,tei_left
2201,350,8,guid,guid,.,guid,g.u.i.d,gu/i\d,pro,VERcjg,subpst3,guidar,DOM,guider,,"SFoi, l. 350",</l></lg>,
2202,351,1,imple,Imple,_,iNpLE,i.m.p.l.e,'/i\N.pL/(E)\,pro,VERcjg,indpst3,emplir,DOM,emplir,,"SFoi, l. 351",,<lg n=&quot;35&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;351&quot;>
2203,351,2,de,de,_,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 351",,
2204,351,3,dol,dol,_,dɔL,d.o.l,d/ɔ\L,pro,NOMcom,smr,dòl,DOM,deuil,,"SFoi, l. 351",,
2205,351,4,tota,tota,+,totA,t.o.t.a,'t/o\.t/(A)\,pro,DETind,sfn,tót,DOM,tout,,"SFoi, l. 351",,
2206,351,5,l,l,_,L,l,/\L,pro,DETdef,sfn,la,DOM,le,,"SFoi, l. 351",,
2207,351,6,ciutaz,ciutaz,.|,ÇiutAdS,c.i.u.t.a.z.,Ç/i\u.'t/A\dS,pro,NOMcom,sfn,ciutat,DOM,cité,,"SFoi, l. 351",</l>,
2208,352,1,fujun,fuiun,+,fyʤOn,f.u.j.u.n,f/y\.'ʤ/O\n,pro,VERcjg,indpst6,fugir,DOM,fuir,,"SFoi, l. 352",,<lb/><l n=&quot;352&quot;>
2209,352,2,l,l,_,L,l,/\L,pro,DETdef,pmn,li2,DOM,le,,"SFoi, l. 352",,
2210,352,3,bon,bon,_,bOn,b.o.n,b/O\n,pro,ADJqua,pmn,bóN,DOM,bon,,"SFoi, l. 352",,
2211,352,4,homen,homen,_,OmEn,ho.m.e.n,'/O\.m/E\n,pro,NOMcom,pmn,óme,DOM,homme,,"SFoi, l. 352",,
2212,352,5,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 352",,
2213,352,6,totz,totz,_,totS,t.o.t.z,t/o\tS,pro,DETind,pmr,tót,DOM,tout,,"SFoi, l. 352",,
2214,352,7,laz,laz,.,LAdS,l.a.z.,L/A\dS,pro,NOMcom,pmr,latz2,DOM,lez,,"SFoi, l. 352",</l>,
2215,353,1,eiss,eiss,_,eis,e.i.ss,/e\is,pro,ADJind,smn,éis,DOM,---,,"SFoi, l. 353",,<l n=&quot;353&quot;>
2216,353,2,saintz,saintz,_,SAiNtS,s.a.i.n.t.z,S/A\iNtS,pro,ADJqua,smn,sanh,DOM,saint,,"SFoi, l. 353",,
2217,353,3,caprasis,caprasis,|,kAprAziz,c.a.p.r.a.s.i.s,k/A\.'pr/A\.z/i\z,pro,NOMpro,smn,Caprais,,---,,"SFoi, l. 353",,
2218,353,4,cui,cui,_,kyi,c.u.i,k/y\i,pro,PRNrel,smi,qui,DOM,qui,,"SFoi, l. 353",,<lb/>
2219,353,5,non,no[n],_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 353",,
2220,353,6,plaz,plaz,.,pLAʣ,p.l.a.z,pL/A\ʣ,pro,VERcjg,indpst3,plazér,DOM,plaire,,"SFoi, l. 353",</l>,
2221,354,1,sus,sus,_,Syz,s.u.s,S/y\z,pro,ADVgen,---,sus,DOM,sus,,"SFoi, l. 354",,<l n=&quot;354&quot;>
2222,354,2,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 354",,
2223,354,3,la,la,_,LA,l.a,L/A\,pro,DETdef,sfr,la,DOM,le,,"SFoi, l. 354",,
2224,354,4,rocha,rocha,+,rɔkA,r.o.ch.a,'r/ɔ\.k/(A)\,pro,NOMcom,sfr,ròca,DOM,roche,,"SFoi, l. 354",,
2225,354,5,sta,sta,_,0StA,.s.t.a,/[0]\S.'t/A\,pro,VERcjg,indpst3,estar,DOM,ester,,"SFoi, l. 354",,
2226,354,6,celaz,celaz,.,ÇElAdS,c.e.l.a.z.,Ç/E\.'l/A\dS,pro,VERppe,smn,celar,DOM,celer,,"SFoi, l. 354",</l>,
2227,355,1,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 355",,<l n=&quot;355&quot;>
2228,355,2,aqi,aqi,_,Aki,a.q.i,/A\.'k/i\,pro,ADVgen,---,aqui,DOM,---,,"SFoi, l. 355",,
2229,355,3,vi,ui,_,vi,v.i,v/i\,pro,VERcjg,indpsp3,vezér,DOM,voir,,"SFoi, l. 355",,
2230,355,4,gran,gran,_,grAn,g.r.a.n,gr/A\n,pro,ADJqua,sfr,gran,DOM,grand,,"SFoi, l. 355",,
2231,355,5,virtud,uir|tud,_,virtyd,v.i.r.t.u.d,v/i\r.'t/y\d,pro,NOMcom,sfr,vertut,DOM,vertut,,"SFoi, l. 355",,
2232,355,6,assaz,ass_az,.,AsAdS,a.ss.a.z.,/A\.'s/A\dS,pro,ADVgen,---,asatz,DOM,assez,,"SFoi, l. 355",</l>,<lb/>
2233,356,1,qe,qe,_,ke,q.e,k/(e)\,pro,PRNrel,sfr,que,DOM,que,,"SFoi, l. 356",,<l n=&quot;356&quot;>
2234,356,2,deus,d[eu]s,_,dɛuS,d.e.u.s,d/ɛ\uS,pro,NOMcom,smn,dèu,DOM,dieu,,"SFoi, l. 356",,
2235,356,3,fez,fez,_,feʣ,f.e.z,f/e\ʣ,pro,VERcjg,indpsp3,faire,DOM,faire,,"SFoi, l. 356",,
2236,356,4,sobre,sobre,_,SobrE,s.o.b.r.e,'S/o\.br/(E)\,pro,PRE,---,sóbre,DOM,sur,,"SFoi, l. 356",,
2237,356,5,la,la,_,LA,l.a,L/A\,pro,DETdef,sfr,la,DOM,le,,"SFoi, l. 356",,
2238,356,6,fornaz,fornaz,.,fOrnAdS,f.o.r.n.a.z.,f/O\r.'n/A\dS,pro,NOMcom,sfr,fornatz,DOM,fournaise,,"SFoi, l. 356",</l>,
2239,357,1,o,o,+,o,o,/o\,pro,PRNrel,---,ó,DOM,où,,"SFoi, l. 357",,<l n=&quot;357&quot;>
2240,357,2,ll,ll,_,LL,l.l,/\LL,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 357",,
2241,357,3,corps,corps,_,korpS,c.o.r.p.s,k/o\rpS,pro,NOMcom,smn,córs,DOM,corps,,"SFoi, l. 357",,
2242,357,4,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 357",,
2243,357,5,aquella,a|quella,_,AkeLLA,a.qu.e.l.l.a,/A\.'k/e\L.L/(A)\,pro,DETdem,sfr,aquél,DOM,---,,"SFoi, l. 357",,
2244,357,6,sancta,sancta,_,SANktA,s.a.n.c.t.a,'S/A\Nk.t/(A)\,pro,NOMcom,sfr,sanh,DOM,saint,,"SFoi, l. 357",,<lb/>
2245,357,7,jaz,iaz,.,ʤAʣ,j.a.z,ʤ/A\ʣ,pro,VERcjg,indpsp3,jazér,DOM,gésir,,"SFoi, l. 357",</l>,
2246,358,1,raustiz,raustiz,_,rAuStidS,r.a.u.s.t.i.z.,r/A\uS.'t/i\dS,pro,VERppe,smn,raustir,DOM,rôtir,,"SFoi, l. 358",,<l n=&quot;358&quot;>
2247,358,2,e,e,+,E,e,/E\,pro,PRE,---,én,DOM,en,,"SFoi, l. 358",,
2248,358,3,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 358",,
2249,358,4,ferr,ferr,_,fɛrr,f.e.r.r,f/ɛ\rr,pro,NOMcom,smr,fèr2,DOM,fer,,"SFoi, l. 358",,
2250,358,5,et,et,_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 358",,
2251,358,6,escaraz,escaraz,.,ESkArAdS,e.s.c.a.r.a.z.,/E\S.k/A\.'r/A\dS,pro,VERppe,smn,escarar,DOM,---,,"SFoi, l. 358",</l>,
2252,359,1,angels,angels,|,ANʤELS,a.n.g.e.l.s,'/A\N.ʤ/E\LS,pro,NOMcom,smn,angel,DOM,ange,,"SFoi, l. 359",,<l n=&quot;359&quot;>
2253,359,2,i,i,_,i,i,/i\,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 359",,<lb/>
2254,359,3,veng,ueng,_,vENg,v.e.n.g,v/E\Ng,pro,VERcjg,indpsp3,venir,DOM,venir,,"SFoi, l. 359",,
2255,359,4,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 359",,
2256,359,5,cel,cel,_,Çɛl,c.e.l,Ç/ɛ\l,pro,NOMcom,smr,cèl,DOM,ciel,,"SFoi, l. 359",,
2257,359,6,pennaz,pennaz,.,pEɲAdS,p.e.nn.a.z.,p/E\.'ɲ/A\dS,pro,ADJqua,smn,penat,DOM,penné,,"SFoi, l. 359",</l>,
2258,360,1,blancs,blancs,_,bLANkS,b.l.a.n.c.s,bL/A\NkS,pro,ADJqua,smn,blanc,DOM,blanc,,"SFoi, l. 360",,<l n=&quot;360&quot;>
2259,360,2,qon,qon,_,kOn,q.o.n,k/O\n,pro,CONsub,---,cóm,DOM,comme,,"SFoi, l. 360",,
2260,360,3,colums,colums,_,kOlOmS,c.o.l.u.m.s,k/O\.'l/O\mS,pro,NOMcom,smn,colóm,DOM,colomb,,"SFoi, l. 360",,
2261,360,4,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 360",,
2262,360,5,eiss,eiss,_,eis,e.i.ss,/e\is,pro,ADJind,smr,éis,DOM,---,,"SFoi, l. 360",,
2263,360,6,l,l,+,L,l,L/\,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 360",,
2264,360,7,an,an,_,An,a.n,/A\n,pro,NOMcom,smr,an,DOM,an,,"SFoi, l. 360",,
2265,360,8,foss,foss,|,fos,f.o.ss,f/o\s,pro,VERcjg,subipf3,èser,DOM,être,,"SFoi, l. 360",,
2266,360,9,naz,naz,.,nAdS,n.a.z.,n/A\dS,pro,VERppe,smn,naiser,DOM,naître,,"SFoi, l. 360",</l>,<lb/>
2267,361,1,quan,quan,_,kuAn,q.u.a.n,ku/A\n,pro,PRNrel,---,can,DOM,quant,,"SFoi, l. 361",,<l n=&quot;361&quot;>
2268,361,2,sobre,sobre,+,SobrE,s.o.b.r.e,'S/o\.br/(E)\,pro,PRE,---,sóbre,DOM,sur,,"SFoi, l. 361",,
2269,361,3,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 361",,
2270,361,4,fog,fog,_,fɔg,f.o.g,f/ɔ\g,pro,NOMcom,smr,fòc,DOM,feu,,"SFoi, l. 361",,
2271,361,5,fo,fo,_,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 361",,
2272,361,6,eissalaz,eissalaz,.,EisAlAdS,e.i.ss.a.l.a.z.,/E\i.s/A\.'l/A\dS,pro,VERppe,smn,eisalar,SFoiL,exhaler,,"SFoi, l. 361",</l>,
2273,362,1,l,l,+,L,l,L/\,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 362",,<l n=&quot;362&quot;>
2274,362,2,encendis,encendis,_,ENÇENdiz,e.n.c.e.n.d.i.s,/E\N.'Ç/E\N.d/i\z,pro,NOMcom,smn,encéndi,DOM,incendie,,"SFoi, l. 362",,
2275,362,3,fo,fo,_,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 362",,
2276,362,4,refrejuraz,refreiu-|raz,.,rEfrEʤyrAdS,r.e.f.r.e.j.u.r.a.z.,r/E\.fr/E\.ʤ/y\.'r/A\dS,pro,VERppe,smn,refrejurar,DOM,refroider,,"SFoi, l. 362",</l>,
2277,363,1,ja,ia,+,ʤA,j.a,ʤ/A\,pro,ADVgen,---,ja,DOM,jà,,"SFoi, l. 363",,<lb/><l n=&quot;363&quot;>
2278,363,2,meilz,meilz,_,mɛiLÇ,m.e.i.l.z,m/ɛ\iLÇ,pro,ADVgen,---,mèlhs,DOM,mieux,,"SFoi, l. 363",,
2279,363,3,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 363",,
2280,363,4,re,re,_,re,r.e,r/e\,pro,NOMcom,sfr,réN,DOM,rien,,"SFoi, l. 363",,
2281,363,5,uns,uns,_,ynS,u.n.s,/y\nS,pro,PRNind,smn,uN,DOM,un,,"SFoi, l. 363",,
2282,363,6,no,no,+,nO,n.o,n/O\,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 363",,
2283,363,7,m,m,_,m,m,/\m,pro,PRCper,1smr,me,DOM,me,,"SFoi, l. 363",,
2284,363,8,credaz,credaz,.,krEðAdS,c.r.e.d.a.z.,kr/E\.'ð/A\dS,pro,VERcjg,subpst5,créire,DOM,croire,,"SFoi, l. 363",</l></lg>,
2285,364,1,aqell,Aqell,_,AkeLL,a.q.e.l.l,/A\.'k/e\LL,pro,DETdem,smn,aquél,DOM,---,,"SFoi, l. 364",,<lg n=&quot;36&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;364&quot;>
2286,364,2,angels,angels,-|,ANʤELS,a.n.g.e.l.s,'/A\N.ʤ/E\LS,pro,NOMcom,smn,angel,DOM,ange,,"SFoi, l. 364",,
2287,364,3,qe,qe,_,ke,q.e,k/(e)\,pro,PRNrel,smn,que,DOM,que,,"SFoi, l. 364",,<lb/>
2288,364,4,i,i,+,i,i,/\i,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 364",,
2289,364,5,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 364",,
2290,364,6,venguz,uenguz,.,vENgydS,v.e.n.g.u.z.,v/E\N.'g/y\dS,pro,VERppe,smn,venir,DOM,venir,,"SFoi, l. 364",</l>,
2291,365,1,aujaz,auiaz,_,AuʤAdS,a.u.j.a.z.,/A\u.'ʤ/A\dS,pro,VERcjg,subpst5,auzir,DOM,ouïr,,"SFoi, l. 365",,<l n=&quot;365&quot;>
2292,365,2,qual,qual,_,kuAl,q.u.a.l,ku/A\l,pro,DETrel,sfr,cal,DOM,quel,,"SFoi, l. 365",,
2293,365,3,deintad,deintad,_,dEiNtAd,d.e.i.n.t.a.d,d/E\iN.'t/A\d,pro,NOMcom,sfr,denhtat,DOM,digneté,,"SFoi, l. 365",,
2294,365,4,i,i,+,i,i,/i\,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 365",,
2295,365,5,aduz,aduz,.,Adyʣ,a.d.u.z,/A\.'d/y\ʣ,pro,VERcjg,indpst3,aduire,DOM,aduire,,"SFoi, l. 365",</l>,
2296,366,1,corona,corona,+,kOronA,c.o.r.o.n.a,k/O\.'r/o\.n/(A)\,pro,NOMcom,sfn,coróna,DOM,couronne,,"SFoi, l. 366",,<l n=&quot;366&quot;>
2297,366,2,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 366",,
2298,366,3,aur,aur,|,Aur,a.u.r,/A\ur,pro,NOMcom,smr,aur,DOM,or,,"SFoi, l. 366",,
2299,366,4,qe,qe,_,ke,q.e,k/(e)\,pro,PRNrel,sfn,que,DOM,que,,"SFoi, l. 366",,<lb/>
2300,366,5,plus,plus,_,pLyz,p.l.u.s,pL/y\z,pro,ADVgen,---,plus,DOM,plus,,"SFoi, l. 366",,
2301,366,6,reluz,reluz,.,rElydS,r.e.l.u.z.,r/E\.'l/y\dS,pro,VERcjg,indpst3,reluzir,DOM,reluire,,"SFoi, l. 366",</l>,
2302,367,1,non,no[n],_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 367",,<l n=&quot;367&quot;>
2303,367,2,fa,fa,+,fA,f.a,f/A\,pro,VERcjg,indpst3,faire,DOM,faire,,"SFoi, l. 367",,
2304,367,3,l,l,_,L,l,/\L,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 367",,
2305,367,4,soleilz,soleilz,_,SOleiLÇ,s.o.l.e.i.l.z,S/O\.'l/e\iLÇ,pro,NOMcom,smn,solélh,DOM,soleil,,"SFoi, l. 367",,
2306,367,5,quand,quan_d,+,kuANt,q.u.a.n.d,ku/A\Nt,pro,PRNrel,---,can,DOM,quant,,"SFoi, l. 367",,
2307,367,6,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 367",,
2308,367,7,creguz,creguz,.,krEgydS,c.r.e.g.u.z.,kr/E\.'g/y\dS,pro,VERppe,smn,créiser,DOM,croître,,"SFoi, l. 367",</l>,
2309,368,1,cuberg,cuberg,|,kybɛrg,c.u.b.e.r.g,k/y\.'b/ɛ\rg,pro,VERcjg,indpsp3,cobrir,DOM,couvrir,,"SFoi, l. 368",,<l n=&quot;368&quot;>
2310,368,2,li,li,+,Li,l.i,L/i\,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 368",,<lb/>
2311,368,3,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 368",,
2312,368,4,corps,corps,_,korpS,c.o.r.p.s,k/o\rpS,pro,NOMcom,smr,córs,DOM,corps,,"SFoi, l. 368",,
2313,368,5,q,q,+,k,q,k/\,pro,PRNrel,smn,que,DOM,que,,"SFoi, l. 368",,
2314,368,6,era,era,_,ɛrA,e.r.a,'/ɛ\.r/(A)\,pro,VERcjg,indipf3,èser,DOM,être,,"SFoi, l. 368",,
2315,368,7,totz,totz,_,totS,t.o.t.z,t/o\tS,pro,PRNind,smn,tót,DOM,tout,,"SFoi, l. 368",,
2316,368,8,nuz,nuz,.,nydS,n.u.z.,n/y\dS,pro,ADJqua,smn,nut,DOM,nu,,"SFoi, l. 368",</l>,
2317,369,1,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 369",,<l n=&quot;369&quot;>
2318,369,2,un,un,_,yn,u.n,/y\n,pro,DETndf,smr,uN,DOM,un,,"SFoi, l. 369",,
2319,369,3,pali,pali,_,pAli,p.a.l.i,'p/A\.l/(i)\,pro,NOMcom,smr,pali,DOM,paile,,"SFoi, l. 369",,
2320,369,4,q,q,+,k,q,k/\,pro,PRNrel,smn,que,DOM,que,,"SFoi, l. 369",,
2321,369,5,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 369",,
2322,369,6,ab,ab,_,Ab,a.b,/A\b,pro,PRE,---,ab,DOM,o,,"SFoi, l. 369",,
2323,369,7,aur,aur,_,Aur,a.u.r,/A\ur,pro,NOMcom,smr,aur,DOM,or,,"SFoi, l. 369",,
2324,369,8,batuz,batuz,.|,bAtydS,b.a.t.u.z.,b/A\.'t/y\dS,pro,VERppe,smn,batre,DOM,battre,,"SFoi, l. 369",</l>,
2325,370,1,czo,czo,_,ʦO,cz.o,ʦ/O\,pro,PRNdem,snr,so,DOM,ce,,"SFoi, l. 370",,<lb/><l n=&quot;370&quot;>
2326,370,2,nun,nun,+,nOn,n.u.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 370",,
2327,370,3,vi,ui,_,vi,v.i,v/i\,pro,VERcjg,indpsp3,vezér,DOM,voir,,"SFoi, l. 370",,
2328,370,4,jovens,iouens,_,ʤɔvEnS,j.o.v.e.n.s,'ʤ/ɔ\.v/E\nS,pro,NOMcom,smn,jóveN,DOM,jeune,,"SFoi, l. 370",,
2329,370,5,ni,ni,+,ni,n.i,n/(i)\,pro,CONcoo,---,ni,DOM,ne2,,"SFoi, l. 370",,
2330,370,6,canuz,canuz,.,kAnydS,c.a.n.u.z.,k/A\.'n/y\dS,pro,NOMcom,smn,canut,DOM,chenu,,"SFoi, l. 370",</l>,
2331,371,1,fos,fos,_,fɔS,f.o.s,f/ɔ\S,pro,ADVgen,---,fòrs,DOM,fors,,"SFoi, l. 371",,<l n=&quot;371&quot;>
2332,371,2,saintz,saintz,_,SAiNtS,s.a.i.n.t.z,S/A\iNtS,pro,ADJqua,smn,sanh,DOM,saint,,"SFoi, l. 371",,
2333,371,3,caprasis,caprasis,_,kAprAziz,c.a.p.r.a.s.i.s,k/A\.'pr/A\.z/i\z,pro,NOMpro,smn,Caprais,,---,,"SFoi, l. 371",,
2334,371,4,lo,lo,_,LO,l.o,L/O\,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 371",,
2335,371,5,seus,seus,|,SɛuS,s.e.u.s,S/ɛ\uS,pro,ADJpos,3smn,sèu,DOM,sien,,"SFoi, l. 371",,
2336,371,6,druz,druz,.,drydS,d.r.u.z.,dr/y\dS,pro,NOMcom,smn,drut,DOM,dru,,"SFoi, l. 371",</l>,<lb/>
2337,372,1,qu,qu,+,k,qu,k/\,pro,PRNrel,smn,que,DOM,que,,"SFoi, l. 372",,<l n=&quot;372&quot;>
2338,372,2,anc,anc,_,ANk,a.n.c,/A\Nk,pro,ADVgen,---,anc,DOM,oncques,,"SFoi, l. 372",,
2339,372,3,sempre,sempre,_,SENprE,s.e.m.p.r.e,'S/E\N.pr/(E)\,pro,ADVgen,---,sémpre,DOM,sempres,,"SFoi, l. 372",,
2340,372,4,s,s,+,S,s,S/\,pro,PRCper,3smr,sé,DOM,se,,"SFoi, l. 372",,
2341,372,5,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 372",,
2342,372,6,ab,ab,_,Ab,a.b,/A\b,pro,PRE,---,ab,DOM,o,,"SFoi, l. 372",,
2343,372,7,deu,deu,_,dɛu,d.e.u,d/ɛ\u,pro,NOMcom,smr,dèu,DOM,dieu,,"SFoi, l. 372",,
2344,372,8,teguz,teguz,.,tEgydS,t.e.g.u.z.,t/E\.'g/y\dS,pro,VERppe,smn,tenér,DOM,tenir,,"SFoi, l. 372",</l></lg>,
2345,373,1,con,Con,+,kOn,c.o.n,k/O\n,pro,CONsub,---,cóm,DOM,comme,,"SFoi, l. 373",,<lg n=&quot;37&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;373&quot;>
2346,373,2,vi,ui,+,vi,v.i,v/i\,pro,VERcjg,indpsp3,vezér,DOM,voir,,"SFoi, l. 373",,
2347,373,3,l,l,|,L,l,/\L,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 373",,
2348,373,4,culvertz,cul_uertz,_,kyLvɛrtS,c.u.l.v.e.r.t.z,k/y\L.'v/ɛ\rtS,pro,NOMcom,smn,culvèrt,DOM,culvert,,"SFoi, l. 373",,<lb/>
2349,373,5,l,l,+,L,l,L/\,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 373",,
2350,373,6,encendi,encendi,_,ENÇENdi,e.n.c.e.n.d.i,/E\N.'Ç/E\N.d/(i)\,pro,NOMcom,smr,encéndi,DOM,incendie,,"SFoi, l. 373",,
2351,373,7,mort,mort,.,mɔrt,m.o.r.t,m/ɔ\rt,pro,VERppe,smr,morir,DOM,mourir,,"SFoi, l. 373",</l>,
2352,374,1,e,e,+,E,e,/E\,pro,PRE,---,én,DOM,en,,"SFoi, l. 374",,<l n=&quot;374&quot;>
2353,374,2,ll,ll,_,LL,l.l,/\LL,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 374",,
2354,374,3,fog,fog,_,fɔg,f.o.g,f/ɔ\g,pro,NOMcom,smr,fòc,DOM,feu,,"SFoi, l. 374",,
2355,374,4,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 374",,
2356,374,5,lla,lla,_,LLA,l.l.a,LL/A\,pro,DETdef,sfr,la,DOM,le,,"SFoi, l. 374",,
2357,374,6,fornaz,fornaz,_,fOrnAdS,f.o.r.n.a.z.,f/O\r.'n/A\dS,pro,NOMcom,sfr,fornatz,DOM,fournaise,,"SFoi, l. 374",,
2358,374,7,estort,estort,.|,EStɔrt,e.s.t.o.r.t,/E\S.'t/ɔ\rt,pro,VERppe,smr,estòrser,DOM,estordre,,"SFoi, l. 374",</l>,
2359,375,1,dunc,dunc,_,dONk,d.u.n.c,d/O\Nk,pro,ADVgen,---,dónc,DOM,donc,,"SFoi, l. 375",,<lb/><l n=&quot;375&quot;>
2360,375,2,s,s,+,S,s,S/\,pro,PRCper,xxx,sé,DOM,se,,"SFoi, l. 375",,
2361,375,3,i,i,+,i,i,/i\,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 375",,
2362,375,4,mes,mes,_,mez,m.e.s,m/e\z,pro,VERcjg,indpsp3,métre,DOM,mettre,,"SFoi, l. 375",,
2363,375,5,molt,molt,_,moLt,m.o.l.t,m/o\Lt,pro,ADVgen,---,mólt,DOM,moult,,"SFoi, l. 375",,
2364,375,6,grand,grand,_,grANd,g.r.a.n.d,gr/A\Nd,pro,ADJqua,smr,gran,DOM,grand,,"SFoi, l. 375",,
2365,375,7,desconort,desconort,.,dESkOnɔrt,d.e.s.c.o.n.o.r.t,d/E\S.k/O\.'n/ɔ\rt,pro,NOMcom,smr,desconòrt,DOM,---,,"SFoi, l. 375",</l>,
2366,376,1,quar,quar,_,kuAr,q.u.a.r,ku/A\r,pro,CONcoo,---,car3,DOM,car,,"SFoi, l. 376",,<l n=&quot;376&quot;>
2367,376,2,le,le,_,Lɛ,l.e,L/ɛ\,pro,PRNper,3sfn,lieis,DOM,li,,"SFoi, l. 376",,
2368,376,3,o,o,+,o,o,/o\,pro,PRCdem,snr,ó2,DOM,---,,"SFoi, l. 376",,
2369,376,4,ten,ten,_,tEn,t.e.n,t/E\n,pro,VERcjg,indpst3,tenér,DOM,tenir,,"SFoi, l. 376",,
2370,376,5,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 376",,
2371,376,6,tal,tal,|,tAl,t.a.l,t/A\l,pro,DETind,smr,tal,DOM,tel,,"SFoi, l. 376",,
2372,376,7,deport,deport,.,dEpɔrt,d.e.p.o.r.t,d/E\.'p/ɔ\rt,pro,NOMcom,smr,depòrt,DOM,déport,,"SFoi, l. 376",</l>,<lb/>
2373,377,1,et,[et],_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 377",,<l n=&quot;377&quot;>
2374,377,2,escrided,es_crided,_,ESkridɛd,e.s.c.r.i.d.e.d,/E\S.kr/i\.'d/ɛ\d,pro,VERcjg,indpsp3,escridar,DOM,écrier,,"SFoi, l. 377",,
2375,377,3,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 377",,
2376,377,4,l,l,_,L,l,/\L,pro,DETdef,pmr,los,DOM,le,,"SFoi, l. 377",,
2377,377,5,seus,seus,_,SɛuS,s.e.u.s,S/ɛ\uS,pro,PRNpos,3pmr,sèu,DOM,sien,,"SFoi, l. 377",,
2378,377,6,molt,molt,_,moLt,m.o.l.t,m/o\Lt,pro,ADVgen,---,mólt,DOM,moult,,"SFoi, l. 377",,
2379,377,7,fort,fort,.,fɔrt,f.o.r.t,f/ɔ\rt,pro,ADVgen,---,fòrt,DOM,fort,,"SFoi, l. 377",</l>,
2380,378,1,donzeill,don_zeill,_,dONʣɛʎ,d.o.n.z.e.ill,d/O\N.'ʣ/ɛ\ʎ,pro,NOMcom,pmn,donsèl,DOM,dancel,,"SFoi, l. 378",,<l n=&quot;378&quot;><q>
2381,378,2,mija,miia,|,miʤA,m.i.j.a,'m/i\.ʤ/(A)\,pro,NOMcom,sfr,mica,DOM,mie2,,"SFoi, l. 378",,
2382,378,3,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 378",,<pb n=&quot;20r&quot;/><lb/>
2383,378,4,l,l,+,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 378",,
