wd_id,line_id,linewd,dipl,wd_div,word,phon,phon_map,syllabified,lang,pos,pos_syn,morph,penn_pos,syntag,syntag2,lemma,lemma_src,lemma_dmf,ref,tei_right,tei_left
1660,212,4,tórnen,|,tornen,tornEn,t.o.r.n.e.n,'t/o\r.n/E\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,tornar,DOM,tourner,"Boeci, l. 212",,
1661,212,5,aual,__,aval,AvAl,a.v.a.l,/A\.'v/A\l,pro,ADVgen,ADVgen,,ADV,PrA,PrA,aval,DOM,aval,"Boeci, l. 212",,<lb/>
1662,212,6,arreuso,.,arreuso,ArrEyzo,a.r.r.e.u.s.o,/A\r.r/E\./y\.'z/o\,pro,ADVgen,ADVgen,,ADV,Adv,Adv,reüzós,DOM,,"Boeci, l. 212",</l>,
1663,213,1,mas,_,mas,mAS,m.a.s,m/A\S,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,mais,DOM,mais,"Boeci, l. 213",,<l n=&quot;213&quot;>
1664,213,2,cil,.,cil,Çil,c.i.l,Ç/i\l,pro,PRNdem,PRNdem,pmn,PRO,Dem,Dem,cél2,DOM,cil,"Boeci, l. 213",,
1665,213,3,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 213",,
1666,213,4,póden,_,poden,pɔdEn,p.o.d.e.n,'p/ɔ\.d/E\n,pro,VERcjg,VERcjg,indpst6,MDJ,Vfin,Vfin,podér,DOM,pouvoir2,"Boeci, l. 213",,
1667,213,5,montar,_,montar,mONtAr,m.o.n.t.a.r,m/O\N.'t/A\r,pro,VERinf,VERinf,,VX,Vinf,Vinf,montar,DOM,monter,"Boeci, l. 213",,
1668,213,6,a,+,a,A,a,/A\,pro,PRE,PRE,,P,Pre,Pre,a2,DOM,à,"Boeci, l. 213",,
1669,213,7,l,+,l,L,l,/\L,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 213",,
1670,213,8,.θ.,_,tei,tEi,t.e.i,t/E\i,pro,NOMcom,NOMcom,smr,NCS,N,N,t,DOM,t,"Boeci, l. 213",,
1671,213,9,alcor,_,alcor,ALÇor,a.l.c.o.r,/A\L.'Ç/o\r,pro,ADJqua,ADJqua,smr,ADJ,Adj,Adj,ausór,DOM,,"Boeci, l. 213",</l>,
1672,214,1,en,_,en,EN,e.n,/E\N,pro,PRE,PRE,,P,Pre,Pre,én,DOM,en,"Boeci, l. 214",,<l n=&quot;214&quot;>
1673,214,2,epsa,|,epsa,epSA,e.p.s.a,'/e\p.S/(A)\,pro,ADJind,ADJind,sfr,D,Adj,Adj,éis,DOM,,"Boeci, l. 214",,
1674,214,3,l,+,l,L,l,L/\,pro,DETdef,DETdef,sfr,D,Det,Det,la,DOM,le,"Boeci, l. 214",,<lb/>
1675,214,4,ora,_,ora,orA,o.r.a,'/o\.r/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,óra,DOM,heure,"Boeci, l. 214",,
1676,214,5,se,_,se,Se,s.e,S/(e)\,pro,PRCper,PRCper,6pmr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 214",,
1677,214,6,sun,_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 214",,
1678,214,7,d,+,d,d,d,d/\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 214",,
1679,214,8,altra,_,altra,ALtrA,a.l.t.r.a,'/A\L.tr/(A)\,pro,ADJind,ADJind,sfr,ADJ,Adj,Adj,autre,DOM,autre,"Boeci, l. 214",,
1680,214,9,color,.,color,kOlor,c.o.l.o.r,k/O\.'l/o\r,pro,NOMcom,NOMcom,sfr,NCS,N,N,colór,DOM,couleur,"Boeci, l. 214",</l>,
1681,215,1,ab,+,ab,AP,a.b,/A\P,pro,PRE,PRE,,P,Pre,Pre,ab,DOM,o,"Boeci, l. 215",,<l n=&quot;215&quot;>
1682,215,2,la,_,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfr,D,Det,Det,la,DOM,le,"Boeci, l. 215",,
1683,215,3,donzella,_,donzella,dONÇɛLLA,d.o.n.z.e.l.l.a,d/O\N.'Ç/ɛ\L.L/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,donsèla,DOM,donzelle,"Boeci, l. 215",,
1684,215,4,pois,_,pois,pɔiS,p.o.i.s,p/ɔ\iS,pro,ADVgen,ADVgen,,ADV,Adv,Adv,pòis,DOM,puis,"Boeci, l. 215",,
1685,215,5,an,_,an,An,a.n,/A\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 215",,
1686,215,6,molt,_,molt,moLT,m.o.l.t,m/o\LT,pro,ADVgen,ADVgen,,Q,QIs,QIs,mólt,DOM,moult,"Boeci, l. 215",,
1687,215,7,gran,_,gran,grAn,g.r.a.n,gr/A\n,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,gran,DOM,grand,"Boeci, l. 215",,
1688,215,8,amor,_,amor,Amor,a.m.o.r,/A\.'m/o\r,pro,NOMcom,NOMcom,sfr,NCS,N,N,amór,DOM,amour,"Boeci, l. 215",</l></lg>,
1689,216,1,Cals,|,cals,kALS,c.a.l.s,k/A\LS,pro,PRNrel,PRNrel,sfn,WPRO,Qux,Qux,cal,DOM,quel,"Boeci, l. 216",,<lg n=&quot;27&quot; type=&quot;laisse&quot; met=&quot;decasyllable&quot;><l n=&quot;216&quot;>
1690,216,2,es,_,es,eS,e.s,/e\S,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 216",,<pb n=&quot;275&quot;/><lb/>
1691,216,3,la,+,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfn,D,Det,Det,la,DOM,le,"Boeci, l. 216",,
1692,216,4,schala,_,schala,0SkAlA,.s.ch.a.l.a,/[0]\S.'k/A\.l/(A)\,pro,NOMcom,NOMcom,sfn,NCS,N,N,escala,DOM,échelle,"Boeci, l. 216",,
1693,216,5,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 216",,
1694,216,6,que,_,que,ke,qu.e,k/(e)\,pro,PRNrel,PRNrel,sfr,WPRO,Qux,Qux,que,DOM,que,"Boeci, l. 216",,
1695,216,7,sun,_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 216",,
1696,216,8,li,_,li,Li,l.i,L/<i>\,pro,DETdef,DETdef,pmn,D,Det,Det,li2,DOM,le,"Boeci, l. 216",,
1697,216,9,degra,.,degra,dEgrA,d.e.g.r.a,d/E\.'gr/A\,pro,NOMcom,NOMcom,pmn,NCPL,N,N,degra,DOM,degré,"Boeci, l. 216",</l>,
1698,217,1,fait,_,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 217",,<l n=&quot;217&quot;>
1699,217,2,sun,_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 217",,
1700,217,3,d,+,d,d,d,d/\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 217",,
1701,217,4,al_mosna,_,almosna,ALmɔSnA,a.l.m.o.s.n.a,/A\L.'m/ɔ\S.n/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,almòrna,DOM,aumône,"Boeci, l. 217",,
1702,217,5,e,+,e,e,e,/e\,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,e,DOM,et,"Boeci, l. 217",,
1703,217,6,fe,_,fe,fe,f.e,f/e\,pro,NOMcom,NOMcom,sfr,NCS,N,N,fé,DOM,foi,"Boeci, l. 217",,
1704,217,7,e,+,e,e,e,/e\,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,e,DOM,et,"Boeci, l. 217",,
1705,217,8,caritat,.,caritat,kAritAT,c.a.r.i.t.a.t,k/A\.r/i\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,caritat,DOM,charité,"Boeci, l. 217",</l>,
1706,218,1,contra,|,contra,kONtrA,c.o.n.t.r.a,'k/O\N.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 218",,<l n=&quot;218&quot;>
1707,218,2,felnia,_,felnia,fELniA,f.e.l.n.i.a,f/E\L.'n/i\./(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,felnia,DOM,félonie,"Boeci, l. 218",,<lb/>
1708,218,3,sunt,_,sunt,SONT,s.u.n.t,S/O\NT,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 218",,
1709,218,4,fait,_,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 218",,
1710,218,5,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 218",,
1711,218,6,gran,_,gran,grAn,g.r.a.n,gr/A\n,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,gran,DOM,grand,"Boeci, l. 218",,
1712,218,7,bontat,.,bontat,bONtAT,b.o.n.t.a.t,b/O\N.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,bontat,DOM,bonté,"Boeci, l. 218",</l>,
1713,219,1,contra,_,contra,kONtrA,c.o.n.t.r.a,'k/O\N.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 219",,<l n=&quot;219&quot;>
1714,219,2,periúri,_,perjuri,pErʤyri,p.e.r.j.u.r.i,p/E\r.'ʤ/y\.r/<i>\,pro,NOMcom,NOMcom,sfr,NCS,N,N,perjur2,DOM,parjure2,"Boeci, l. 219",,
1715,219,3,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 219",,
1716,219,4,bona,_,bona,bOnA,b.o.n.a,'b/O\.n/(A)\,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,bóN,DOM,bon,"Boeci, l. 219",,
1717,219,5,fe_eltat,.|,feeltat,fEELtAT,f.e.e.l.t.a.t,f/E\./E\L.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,fezeltat,DOM,féauté,"Boeci, l. 219",</l>,
1718,220,1,Contr,+,contr,kONtr0,c.o.n.t.r.,'k/O\N.tr/[0]\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 220",,<lb/><l n=&quot;220&quot;>
1719,220,2,a_uaricia,_,avaricia,AvAriʦiA,a.v.a.r.i.c.i.a,/A\.v/A\.'r/i\.ʦi/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,avaricia,DOM,avarice,"Boeci, l. 220",,
1720,220,3,sun,_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 220",,
1721,220,4,fait,+,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 220",,
1722,220,5,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 220",,
1723,220,6,largetát,.,largetat,LArʤEtAT,l.a.r.g.e.t.a.t,L/A\r.ʤ/E\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,larguetat,DOM,largeté,"Boeci, l. 220",</l>,
1724,221,1,contra,_,contra,kONtrA,c.o.n.t.r.a,'k/O\N.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 221",,<l n=&quot;221&quot;>
1725,221,2,tristicia,_,tristicia,triStiʦiA,t.r.i.s.t.i.c.i.a,tr/i\S.'t/i\.ʦi/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,tristéza,DOM,tristesse,"Boeci, l. 221",,
1726,221,3,s[un],_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 221",,
1727,221,4,fait,_,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 221",,
1728,221,5,d,+,d,d,d,d/\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 221",,
1729,221,6,alegretat,.|,alegretat,AlEgrEtAT,a.l.e.g.r.e.t.a.t,/A\.l/E\.gr/E\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,alegretat,DOM,allegreté,"Boeci, l. 221",</l>,
1730,222,1,Contra,_,contra,kONtrA,c.o.n.t.r.a,'k/O\N.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 222",,<lb/><l n=&quot;222&quot;>
1731,222,2,menzónga,_,menzonga,mENÇONgA,m.e.n.z.o.n.g.a,m/E\N.'Ç/O\N.g/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,mensónga,DOM,mensonge,"Boeci, l. 222",,
1732,222,3,s[un],_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 222",,
1733,222,4,fait,_,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 222",,
1734,222,5,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 222",,
1735,222,6,ueritat,.,veritat,vEritAT,v.e.r.i.t.a.t,v/E\.r/i\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,vertat,DOM,verté,"Boeci, l. 222",</l>,
1736,223,1,contra,_,contra,kONtrA,c.o.n.t.r.a,'k/O\N.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 223",,<l n=&quot;223&quot;>
1737,223,2,lucxuria,_,lucxuria,LoKSyriA,l.u.cx..u.r.i.a,L/o\K.'S/y\.ri/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,luxuria,DOM,luxure,"Boeci, l. 223",,
1738,223,3,s[un],_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 223",,
1739,223,4,fait,_,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 223",,
1740,223,5,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 223",,
1741,223,6,castitat,.|,castitat,kAStitAT,c.a.s.t.i.t.a.t,k/A\S.t/i\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,castedat,DOM,chasteté,"Boeci, l. 223",</l>,
1742,224,1,Contra,_,contra,kONtrA,c.o.n.t.r.a,'k/O\N.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,cóntra,DOM,contre,"Boeci, l. 224",,<lb/><l n=&quot;224&quot;>
1743,224,2,sup[er]bia,_,superbia,SypErbiA,s.u.p.e.r.b.i.a,S/y\.'p/E\r.bi/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,superbia,DOM,,"Boeci, l. 224",,
1744,224,3,s[un],_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 224",,
1745,224,4,fait,_,fait,fAiT,f.a.i.t,f/A\iT,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,faire,DOM,faire,"Boeci, l. 224",,
1746,224,5,d,+,d,d,d,d/\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 224",,
1747,224,6,u_militat,.,umilitat,ymilitAT,u.m.i.l.i.t.a.t,/y\.m/i\.l/i\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,umilitat,DOM,humilité,"Boeci, l. 224",</l>,
1748,225,1,quascus,_,quascus,kASkyS,qu.a.s.c.u.s,k/A\S.'k/y\S,pro,PRNind,PRNind,smn,Q,QIs,QIs,cada,DOM,chacun,"Boeci, l. 225",,<l n=&quot;225&quot;>
1749,225,2,bos,_,bos,boS,b.o.s,b/o\S,pro,ADJqua,ADJqua,smn,ADJ,Adj,Adj,bóN,DOM,bon,"Boeci, l. 225",,
1750,225,3,óm,_,om,Om,o.m,/O\m,pro,NOMcom,NOMcom,smn,NCS,N,N,óme,DOM,homme,"Boeci, l. 225",,
1751,225,4,si,_,si,Si,s.i,S/<i>\,pro,PRCper,PRCper,3smr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 225",,
1752,225,5,fái,+,fai,fAi,f.a.i,f/A\i,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,faire,DOM,faire,"Boeci, l. 225",,
1753,225,6,lo,_,lo,LO,l.o,L/(O)\,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 225",,
1754,225,7,so,_,so,SO,s.o,S/O\,pro,ADJpos,ADJpos,3smr,ADJZ,Adj,Adj,sóN2,DOM,son4,"Boeci, l. 225",,
1755,225,8,degra,_,degra,dEgrA,d.e.g.r.a,d/E\.'gr/A\,pro,NOMcom,NOMcom,smr,NCS,N,N,degra,DOM,degré,"Boeci, l. 225",</l>,
1756,226,1,cal,_,cal,kAl,c.a.l,k/A\l,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,cal,DOM,quel,"Boeci, l. 226",,<l n=&quot;226&quot;>
1757,226,2,sun,|,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 226",,
1758,226,3,li,_,li,Li,l.i,L/<i>\,pro,DETdef,DETdef,pmn,D,Det,Det,li2,DOM,le,"Boeci, l. 226",,<lb/>
1759,226,4,auzil,_,auzil,Auʣil,a.u.z.i.l,/A\u.'ʣ/i\l,pro,NOMcom,NOMcom,pmn,NCPL,N,N,auzèl,DOM,oiseau,"Boeci, l. 226",,
1760,226,5,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 226",,
1761,226,6,sun,_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 226",,
1762,226,7,a,+,a,A,a,/A\,pro,PRE,PRE,,P,Pre,Pre,a2,DOM,à,"Boeci, l. 226",,
1763,226,8,l,_,l,L,l,/\L,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 226",,
1764,226,9,tei,_,tei,tEi,t.e.i,t/E\i,pro,NOMcom,NOMcom,smr,NCS,N,N,t,DOM,t,"Boeci, l. 226",,
1765,226,10,montat,.,montat,mONtAT,m.o.n.t.a.t,m/O\N.'t/A\T,pro,VERppe,VERppe,pmn,VPP,Vpp,Vpp,montar,DOM,monter,"Boeci, l. 226",</l>,
1766,227,1,quí,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 227",,<l n=&quot;227&quot;>
1767,227,2,e,+,e,E,e,/E\,pro,PRE,PRE,,P,Pre,Pre,én,DOM,en,"Boeci, l. 227",,
1768,227,3,l_a,_,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfr,D,Det,Det,la,DOM,le,"Boeci, l. 227",,
1769,227,4,scála,_,scala,0SkAlA,.s.c.a.l.a,/[0]\S.'k/A\.l/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,escala,DOM,échelle,"Boeci, l. 227",,
1770,227,5,ta,_,ta,tA,t.a,t/A\,pro,ADVgen,ADVgen,,Q,QIs,QIs,tan,DOM,tant,"Boeci, l. 227",,
1771,227,6,ben,_,ben,bEn,b.e.n,b/E\n,pro,ADVgen,ADVgen,,ADV,Adv,Adv,béN,DOM,bien,"Boeci, l. 227",,
1772,227,7,án,_,an,An,a.n,/A\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 227",,
1773,227,8,lor,_,lor,LOr,l.o.r,L/O\r,pro,DETpos,DETpos,6pmr,DZ,Det,Det,lor,DOM,leur,"Boeci, l. 227",,
1774,227,9,degras,.,degras,dEgrAS,d.e.g.r.a.s,d/E\.'gr/A\S,pro,NOMcom,NOMcom,pmr,NCPL,N,N,degra,DOM,degré,"Boeci, l. 227",</l>,
1775,228,1,zó,_,zo,Çɔ,z.o,Ç/ɔ\,pro,PRNdem,PRNdem,snn,PRO,Prn,Prn,so,DOM,ce,"Boeci, l. 228",,<l n=&quot;228&quot;>
1776,228,2,sun,|,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 228",,
1777,228,3,bon,+,bon,bOn,b.o.n,b/O\n,pro,ADJqua,ADJqua,pmn,ADJ,Adj,Adj,bóN,DOM,bon,"Boeci, l. 228",,<lb/>
1778,228,4,ómne,_,omne,OmnE,o.m.n.e,'/O\m.n/(E)\,pro,NOMcom,NOMcom,pmn,NCPL,N,N,óme,DOM,homme,"Boeci, l. 228",,
1779,228,5,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 228",,
1780,228,6,an,_,an,An,a.n,/A\n,pro,VERcjg,VERcjg,indpst6,AJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 228",,
1781,228,7,redems,_,redems,rEðEmS,r.e.d.e.m.s,r/E\.'ð/E\mS,pro,VERppe,VERppe,pmr,VPP,Vpp,Vpp,rezémer,DOM,raiembre,"Boeci, l. 228",,
1782,228,8,lor,_,lor,LOr,l.o.r,L/O\r,pro,DETpos,DETpos,6pmr,DZ,Det,Det,lor,DOM,leur,"Boeci, l. 228",,
1783,228,9,péccaz,.,peccaz,pEkATS,p.e.cc.a.z.,p/E\.'k/A\TS,pro,NOMcom,NOMcom,pmr,NCPL,N,N,pecat,DOM,péché,"Boeci, l. 228",</l>,
1784,229,1,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 229",,<l n=&quot;229&quot;>
1785,229,2,tan,_,tan,tAn,t.a.n,t/A\n,pro,ADVgen,ADVgen,,Q,QIs,QIs,tan,DOM,tant,"Boeci, l. 229",,
1786,229,3,se,_,se,Se,s.e,S/(e)\,pro,PRCper,PRCper,6pmr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 229",,
1787,229,4,fien,_,fien,fiEn,f.i.e.n,'f/i\./E\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,fizar,DOM,fier,"Boeci, l. 229",,
1788,229,5,e,_,e,E,e,/E\,pro,PRE,PRE,,P,Pre,Pre,én,DOM,en,"Boeci, l. 229",,
1789,229,6,s[anct]a,_,sancta,SANktA,s.a.n.c.t.a,'S/A\Nk.t/(A)\,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,sanh,DOM,saint,"Boeci, l. 229",,
1790,229,7,trinitat,.,trinitat,trinitAT,t.r.i.n.i.t.a.t,tr/i\.n/i\.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,trinitat,DOM,trinité,"Boeci, l. 229",</l>,
1791,230,1,d,+,d,d,d,d/\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 230",,<l n=&quot;230&quot;>
1792,230,2,onór,|,onor,Onor,o.n.o.r,/O\.'n/o\r,pro,NOMcom,NOMcom,sfr,NCS,N,N,onór,DOM,honneur,"Boeci, l. 230",,
1793,230,3,terrestri,_,terrestri,tErrɛStri,t.e.r.r.e.s.t.r.i,t/E\r.'r/ɛ\S.tr/(i)\,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,terrèstre,DOM,terrestre,"Boeci, l. 230",,<lb/>
1794,230,4,non,_,non,nOn,n.o.n,n/O\n,pro,ADVneg,ADVneg,,NEG,Neg,Neg$$,nóN,DOM,ne,"Boeci, l. 230",,
1795,230,5,an,_,an,An,a.n,/A\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 230",,
1796,230,6,grán,_,gran,grAn,g.r.a.n,gr/A\n,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,gran,DOM,grand,"Boeci, l. 230",,
1797,230,7,cobeetat,.,cobeetat,kObEitAT,c.o.b.e.e.t.a.t,k/O\.b/E\i.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,cobeitat,DOM,,"Boeci, l. 230",</l></lg>,
1798,231,1,Cal,_,cal,kAl,c.a.l,k/A\l,pro,PRNrel,PRNrel,sfr,WPRO,Qux,Qux,cal,DOM,quel,"Boeci, l. 231",,<lg n=&quot;28&quot; type=&quot;laisse&quot; met=&quot;decasyllable&quot;><l n=&quot;231&quot;>
1799,231,2,án,_,an,An,a.n,/A\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 231",,
1800,231,3,li,_,li,Li,l.i,L/<i>\,pro,DETdef,DETdef,pmn,D,Det,Det,li2,DOM,le,"Boeci, l. 231",,
1801,231,4,auzil,_,auzil,Auʣil,a.u.z.i.l,/A\u.'ʣ/i\l,pro,NOMcom,NOMcom,pmn,NCPL,N,N,auzèl,DOM,oiseau,"Boeci, l. 231",,
1802,231,5,signif[ic]ació,_,significacio,SiɲifikAʦio,s.i.gn.i.f.i.c.a.c.i.o,S/i\.ɲ/i\.f/i\.k/A\.ʦ/<i>\.'/o\,pro,NOMcom,NOMcom,sfr,NCS,N,N,significatio,DOM,signification,"Boeci, l. 231",</l>,
1803,232,1,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 232",,<l n=&quot;232&quot;>
1804,232,2,de,+,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 232",,
1805,232,3,la,+,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfr,D,Det,Det,la,DOM,le,"Boeci, l. 232",,
1806,232,4,schala,|,schala,0SkAlA,.s.ch.a.l.a,/[0]\S.'k/A\.l/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,escala,DOM,échelle,"Boeci, l. 232",,
1807,232,5,tornen,_,tornen,tornEn,t.o.r.n.e.n,'t/o\r.n/E\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,tornar,DOM,tourner,"Boeci, l. 232",,<lb/>
1808,232,6,arreusó,.,arreuso,ArrEyzo,a.r.r.e.u.s.o,/A\r.r/E\./y\.'z/o\,pro,ADVgen,ADVgen,,ADV,Adv,Adv,reüzós,DOM,,"Boeci, l. 232",</l>,
