wd_id,line_id,linewd,dipl,word,phon,phon_map,syllabified,wd_div,textlineid,syntag,syntag2,lang,lemma,lemma_src,lemma_dmf,pos,morph,ref,tei_right,tei_left,
1520,277,4,feluns,feluns,fElONS,f.e.l.u.n.s,f/E\.'l/O\NS,_,277,Adj,Adj,fro,félon,DMF,félon,NOMcom,pmr,"Passion, l. 277",,,
1521,277,5,qu,qu,k,qu,k/\,+,277,Qux,Qux,fro,que,DMF,que,PRNrel,pmr,"Passion, l. 277",,,
1522,277,6,e_u,eu,ɛu,e.u,/ɛ\u,_,277,Prn,Prn$,fro,je,DMF,je,PRNper,1smn,"Passion, l. 277",,,
1523,277,7,uos,vos,voS,v.o.s,v/o\S,_,277,Prn,Prn$$,fro,vous,DMF,vous,PRCper,5pmr,"Passion, l. 277",,,
1524,277,8,dis,dis,diS,d.i.s,d/i\S,|,277,Vfin,Vfin,fro,dire,DMF,dire,VERcjg,indpsp1,"Passion, l. 277",,,
1525,277,9,anz,anz,ANZ,a.n.z,/A\NZ,_,277,PrA,PrA,fro,ains,DMF,ains,ADVgen,---,"Passion, l. 277",</l>,<lb/>,
1526,278,1,lai,lai,LAi,l.a.i,L/A\i,_,278,Adv,Adv,fro,là,DMF,là,ADVgen,---,"Passion, l. 278",,<l n=&quot;278&quot;>,
1527,278,2,dei,dei,dei,d.e.i,d/e\i,_,278,Vfin,Vfin,fro,devoir2,DMF,devoir2,VERcjg,indpst1,"Passion, l. 278",,,
1528,278,3,uenir,venir,vEnir,v.e.n.i.r,v/E\.'n/i\r,_,278,Vinf,Vinf,fro,venir,DMF,venir,VERinf,---,"Passion, l. 278",,,
1529,278,4,o,o,o,o,/o\,+,278,Qux,Qux,fro,où,DMF,où,PRNrel,---,"Passion, l. 278",,,
1530,278,5,eu,eu,ɛu,e.u,/ɛ\u,_,278,Prn,Prn$,fro,je,DMF,je,PRNper,1smn,"Passion, l. 278",,,
1531,278,6,laisei,laisei,LAisɛi,l.a.i.s.e.i,L/A\i.'s/ɛ\i,|,278,Vfin,Vfin,fro,laisser,DMF,laisser,VERcjg,indpsp1,"Passion, l. 278",</l>,,
1532,279,1,quar,quar,kAr,qu.a.r,k/A\r,_,279,Crd,Crd,fro,car,DMF,car,CONcoo,---,"Passion, l. 279",,<lb/><l n=&quot;279&quot;>,
1533,279,2,il,il,il,i.l,/i\l,+,279,Prn,Prn,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 279",,,
1534,279,3,lo,lo,LO,l.o,L/(O)\,_,279,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 279",,,
1535,279,4,fel,fel,fEl,f.e.l,f/E\l,_,279,N,N,fro,fiel,DMF,fiel,NOMcom,smr,"Passion, l. 279",,,
1536,279,5,mesclen,mesclen,meSkLən,m.e.s.c.l.e.n,'m/e\S.kL/ə\n,_,279,Vfin,Vfin,fro,mêler,DMF,mêler,VERcjg,indpst6,"Passion, l. 279",,,
1537,279,6,ab,ab,aP,a.b,/a\P,_,279,Pre,Pre,fro,o,DMF,o,PRE,---,"Passion, l. 279",,,
1538,279,7,uin,vin,vin,v.i.n,v/i\n,|,279,N,N,fro,vin,DMF,vin,NOMcom,smr,"Passion, l. 279",</l>,,
1539,280,1,n[ost]ræ,nostrae,nɔStrə,n.o.s.t.r.ae,'n/ɔ\S.tr/(ə)\,_,280,Det,Det,fro,notre,DMF,notre,DETpos,4smr,"Passion, l. 280",,<lb/><l n=&quot;280&quot;>,
1540,280,2,senior,senior,SEɲor,s.e.ni.o.r,S/E\.'ɲ/o\r,.,280,N,N,fro,seigneur,DMF,seigneur,NOMcom,smr,"Passion, l. 280",,,
1541,280,3,lo,lo,LO,l.o,L/(O)\,+,280,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 280",,,
1542,280,4,ten_den,tenden,tENdən,t.e.n.d.e.n,'t/E\N.d/ə\n,_,280,Vfin,Vfin,fro,tenir,DMF,tenir,VERcjg,indpst6,"Passion, l. 280",,,
1543,280,5,il,il,il,i.l,/i\l,;|,280,Prn,Prn%,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 280",</l></lg>,,
1544,281,1,Cu[m],cum,kOm,c.u.m,k/O\m,_,281,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 281",,<lb/><lg n=&quot;71&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;281&quot;>,
1545,281,2,l,l,L,l,L/\,+,281,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 281",,,
1546,281,3,an,an,An,a.n,/A\n,_,281,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indpst6,"Passion, l. 281",,,
1547,281,4,leuad,levad,LEvæZ,l.e.v.a.d,L/E\.'v/æ\Z,.,281,Vpp,Vpp,fro,lever,DMF,lever,VERppe,smr,"Passion, l. 281",,,
1548,281,5,sus,sus,SyS,s.u.s,S/y\S,_,281,PrA,PrA,fro,sus,DMF,sus,ADVgen,---,"Passion, l. 281",,,
1549,281,6,en,en,EN,e.n,/E\N,_,281,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 281",,,
1550,281,7,la,la,La,l.a,L/(a)\,_,281,Det,Det,fro,le,DMF,le,DETdef,sfr,"Passion, l. 281",,,
1551,281,8,cruz,cruz,kroZ,c.r.u.z,kr/o\Z,|,281,N,N,fro,croix,DMF,croix,NOMcom,sfr,"Passion, l. 281",</l>,,
1552,282,1,dos,dos,doS,d.o.s,d/o\S,_,282,QIs,QIs,fro,deux,DMF,deux,PRNcar,pmr,"Passion, l. 282",,<lb/><l n=&quot;282&quot;>,
1553,282,2,a,a,a,a,/a\,+,282,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 282",,,
1554,282,3,sos,sos,SoS,s.o.s,S/o\S,_,282,Det,Det,fro,son4,DMF,son4,DETpos,3pmr,"Passion, l. 282",,,
1555,282,4,laz,laz,LæZ,l.a.z,L/æ\Z,_,282,N,N,fro,lez,DMF,lez,NOMcom,pmr,"Passion, l. 282",,,
1556,282,5,penden,penden,pENdən,p.e.n.d.e.n,'p/E\N.d/ə\n,|,282,Vfin,Vfin,fro,pendre,DMF,pendre,VERcjg,indpst6,"Passion, l. 282",,,
1557,282,6,las_runs,lasruns,LAðrOnS,l.a.s.r.u.n.s,L/A\.'ðr/O\nS,_,282,N,N,fro,larron,DMF,larron,NOMcom,pmr,"Passion, l. 282",</l>,<lb/>,
1558,283,1,entre,entre,ENtrə,e.n.t.r.e,'/E\N.tr/(ə)\,_,283,PrA,PrA,fro,entre,DMF,entre,PRE,---,"Passion, l. 283",,<l n=&quot;283&quot;>,
1559,283,2,cels,cels,ÇeLS,c.e.l.s,Ç/e\LS,_,283,Dem,Dem,fro,celui,DMF,celui,DETdem,pmr,"Passion, l. 283",,,
1560,283,3,dos,dos,doS,d.o.s,d/o\S,_,283,QIs,QIs,fro,deux,DMF,deux,PRNcar,pmr,"Passion, l. 283",,,
1561,283,4,pen|dent,pendent,pENdəNT,p.e.n.d.e.n.t,'p/E\N.d/ə\NT,_,283,Vfin,Vfin,fro,pendre,DMF,pendre,VERcjg,indpst6,"Passion, l. 283",,,
1562,283,5,i[esu]m,jesum,QVQVR,j.e.s.u.m,Q/V\.'Q/V\R,.,283,N,N,lat,Jesus,wiktionary,---,NOMpro,smr,"Passion, l. 283",</l>,<lb/>,
1563,284,1,il,il,il,i.l,/i\l,_,284,Prn,Prn,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 284",,<l n=&quot;284&quot;>,
1564,284,2,p[er],per,pEr,p.e.r,p/E\r,_,284,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 284",,,
1565,284,3,escarn,escarn,ESċarn,e.s.c.a.r.n,/E\S.'ċ/a\rn,_,284,N,N,fro,eschar,DMF,eschar,NOMcom,smr,"Passion, l. 284",,,
1566,284,4,o,o,o,o,/o\,_,284,Prn,Prn$$,fro,ó2,DOM,---,PRNdem,snr,"Passion, l. 284",,,
1567,284,5,fan,fan,fAn,f.a.n,f/A\n,|,284,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpst6,"Passion, l. 284",,,
1568,284,6,tres_tot,trestot,trEStoZ,t.r.e.s.t.o.t,tr/E\S.'t/o\Z,;|,284,QIs,QIs,fro,trèstout,DMF,trèstout,PRNind,snr,"Passion, l. 284",</l></lg>,<lb/>,
1569,285,1,Cu[m],cum,kOm,c.u.m,k/O\m,_,285,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 285",,<lb/><lg n=&quot;72&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;285&quot;>,
1570,285,2,il,il,il,i.l,/i\l,_,285,Prn,Prn$,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 285",,,
1571,285,3,l,l,L,l,L/\,+,285,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 285",,,
1572,285,4,an,an,An,a.n,/A\n,_,285,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indpst6,"Passion, l. 285",,,
1573,285,5,mes,mes,meS,m.e.s,m/e\S,_,285,Vpp,Vpp,fro,mettre,DMF,mettre,VERppe,smr,"Passion, l. 285",,,
1574,285,6,sus,sus,SyS,s.u.s,S/y\S,_,285,PrA,PrA,fro,sus,DMF,sus,ADVgen,---,"Passion, l. 285",,,
1575,285,7,en,en,EN,e.n,/E\N,_,285,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 285",,,
1576,285,8,la,la,La,l.a,L/(a)\,_,285,Det,Det,fro,le,DMF,le,DETdef,sfr,"Passion, l. 285",,,
1577,285,9,cruz,cruz,kroZ,c.r.u.z,kr/o\Z,|,285,N,N,fro,croix,DMF,croix,NOMcom,sfr,"Passion, l. 285",</l>,,
1578,286,1,gran,gran,grAn,g.r.a.n,gr/A\n,_,286,Adj,Adj,fro,grand,DMF,grand,ADJqua,smr,"Passion, l. 286",,<lb/><l n=&quot;286&quot;>,
1579,286,2,fan,fan,fAn,f.a.n,f/A\n,_,286,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpst6,"Passion, l. 286",,,
1580,286,3,escarn,escarn,ESċarn,e.s.c.a.r.n,/E\S.'ċ/a\rn,_,286,N,N,fro,eschar,DMF,eschar,NOMcom,smr,"Passion, l. 286",,,
1581,286,4,gran,gran,grAn,g.r.a.n,gr/A\n,_,286,Adj,Adj,fro,grand,DMF,grand,ADJqua,sfr,"Passion, l. 286",,,
1582,286,5,cridaizun,cridaizun,kriðAiʣOn,c.r.i.d.a.i.z.u.n,kr/i\.ð/A\i.'ʣ/O\n,.|,286,N,N,fro,crïaison,DMF,crïaison,NOMcom,sfr,"Passion, l. 286",</l>,,
1583,287,1,ensobre,ensobre,ENSobrə,e.n.s.o.b.r.e,/E\N.'S/o\.br/(ə)\,+,287,PrA,PrA,fro,ensur,DMF,ensur,PRE,---,"Passion, l. 287",,<lb/><l n=&quot;287&quot;>,
1584,287,2,toz,toz,toZ,t.o.z,t/o\Z,_,287,QIs,QIs,fro,tout,DMF,tout,PRNind,pmr,"Passion, l. 287",,,
1585,287,3,uns,uns,ynS,u.n.s,/y\nS,_,287,QIs,QIs,fro,un,DMF,un,PRNcar,smn,"Passion, l. 287",,,
1586,287,4,de,de,dE,d.e,d/(E)\,+,287,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 287",,,
1587,287,5,ls,ls,LS,l.s,/\LS,_,287,Det,Det,fro,le,DMF,le,DETdef,pmr,"Passion, l. 287",,,
1588,287,6,ladruns,ladruns,LAðrOnS,l.a.d.r.u.n.s,L/A\.'ðr/O\nS,|,287,N,N,fro,larron,DMF,larron,NOMcom,pmr,"Passion, l. 287",</l>,,
1589,288,1,el,el,el,e.l,/e\l,_,288,Prn,Prn$,fro,il,DMF,il,PRNper,3smn,"Passion, l. 288",,<lb/><l n=&quot;288&quot;>,
1590,288,2,escarnie,escarnie,ESċArniə,e.s.c.a.r.n.i.e,/E\S.ċ/A\r.'n/i\./(ə)\,.,288,Vfin,Vfin,fro,escharnir,DMF,escharnir,VERcjg,indipf3,"Passion, l. 288",,,
1591,288,3,rei,rei,rei,r.e.i,r/e\i,_,288,N,N,fro,roi,DMF,roi,NOMcom,smr,"Passion, l. 288",,,
1592,288,4,i[esu]m,jesum,QVQVR,j.e.s.u.m,Q/V\.'Q/V\R,;|,288,N,N,lat,Jesus,wiktionary,---,NOMpro,smr,"Passion, l. 288",</l></lg>,,
1593,289,1,Respond[et],respondet,rESpONdɛD,r.e.s.p.o.n.d.e.t,r/E\S.p/O\N.'d/ɛ\D,_,289,Vfin,Vfin,fro,répondre,DMF,répondre,VERcjg,indpsp3,"Passion, l. 289",,<lb/><lg n=&quot;73&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;289&quot;>,
1594,289,2,l,l,L,l,L/\,+,289,Det,Det,fro,le,DMF,le,DETdef,smn,"Passion, l. 289",,,
1595,289,3,al_tre,altre,aLtrə,a.l.t.r.e,'/a\L.tr/(ə)\,_,289,Adj,Adj,fro,autre,DMF,autre,ADJind,smn,"Passion, l. 289",,,
1596,289,4,mal,mal,mæl,m.a.l,m/æ\l,_,289,N,N,fro,mal,DMF,mal,NOMcom,smr,"Passion, l. 289",,<q>,
1597,289,5,i,i,i,i,/i\,+,289,Prn,Prn$$,fro,y2,DMF,y2,PRCadv,---,"Passion, l. 289",,,
1598,289,6,diz,diz,diZ,d.i.z,d/i\Z,.|,289,Vfin,Vfin,fro,dire,DMF,dire,VERcjg,indpst2,"Passion, l. 289",</q></l>,,
1599,290,1,el,el,el,e.l,/e\l,_,290,Prn,Prn$,fro,il,DMF,il,PRNper,3smn,"Passion, l. 290",,<pb n=&quot;110v&quot;/><cb n=&quot;a&quot;/><lb/><l n=&quot;290&quot;><q>,
1600,290,2,mor,mor,mOr,m.o.r,m/O\r,_,290,Vfin,Vfin,fro,mourir,DMF,mourir,VERcjg,indpst3,"Passion, l. 290",,,
1601,290,3,a,a,a,a,/a\,+,290,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 290",,,
1602,290,4,tort,tort,tɔrZ,t.o.r.t,t/ɔ\rZ,_,290,N,N,fro,tort,DMF,tort,NOMcom,smr,"Passion, l. 290",,,
1603,290,5,ren,ren,rEn,r.e.n,r/E\n,_,290,N,N,fro,rien,DMF,rien,NOMcom,smr,"Passion, l. 290",,,
1604,290,6,non,non,nON,n.o.n,n/O\N,_,290,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 290",,,
1605,290,7,fors|fez,forsfez,fɔrSfeZ,f.o.r.s.f.e.z,f/ɔ\rS.'f/e\Z,_,290,Vfin,Vfin,fro,forfaire,DMF,forfaire,VERcjg,indpsp3,"Passion, l. 290",</q></l>,,
1606,291,1,mais,mais,mAiS,m.a.i.s,m/A\iS,_,291,Crd,Crd,fro,mais,DMF,mais,CONcoo,---,"Passion, l. 291",,<lb/><l n=&quot;291&quot;><q>,
1607,291,2,nos,nos,noS,n.o.s,n/o\S,_,291,Prn,Prn,fro,nous,DMF,nous,PRNper,4pmn,"Passion, l. 291",,,
1608,291,3,a,a,a,a,/a\,_,291,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 291",,,
1609,291,4,dreit,dreit,dreiZ,d.r.e.i.t,dr/e\iZ,_,291,N,N,fro,droit,DMF,droit,NOMcom,smr,"Passion, l. 291",,,
1610,291,5,p[er],per,pEr,p.e.r,p/E\r,_,291,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 291",,,
1611,291,6,col|pas,colpas,koLpəS,c.o.l.p.a.s,'k/o\L.p/ə\S,_,291,N,N,fro,coulpe,DMF,coulpe,NOMcom,pfr,"Passion, l. 291",,,
1612,291,7,granz,granz,grANZ,g.r.a.n.z,gr/A\NZ,_,291,Adj,Adj,fro,grand,DMF,grand,ADJqua,pfr,"Passion, l. 291",</q></l>,<lb/>,
1613,292,1,esmes,esmes,ESməS,e.s.m.e.s,'/E\S.m/ə\S,_,292,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpst4,"Passion, l. 292",,<l n=&quot;292&quot;><q>,
1614,292,2,oidi,oidi,Oidi,o.i.d.i,/O\i.'d/i\,_,292,Adv,Adv,fro,huidi,Passion,---,ADVgen,---,"Passion, l. 292",,,
1615,292,3,en,en,EN,e.n,/E\N,+,292,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 292",,,
1616,292,4,cest,cest,ÇeST,c.e.s.t,Ç/e\ST,|,292,Dem,Dem,fro,cist,DMF,cist,DETdem,smr,"Passion, l. 292",,,
1617,292,5,ahanz,ahanz,AhANZ,a.h.a.n.z,/A\.'h/A\NZ,;,292,N,N,fro,ahan,DMF,ahan,NOMcom,smr,"Passion, l. 292",</q></l></lg>,<lb/>,
1618,293,1,En_uers,envers,ENvɛrS,e.n.v.e.r.s,/E\N.'v/ɛ\rS,.,293,PrA,PrA,fro,envers,DMF,envers,PRE,---,"Passion, l. 293",,<lg n=&quot;74&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;293&quot;>,
1619,293,2,i[esu]m,jesum,QVQVR,j.e.s.u.m,Q/V\.'Q/V\R,_,293,N,N,lat,Jesus,wiktionary,---,NOMpro,smr,"Passion, l. 293",,,
1620,293,3,sos,sos,SoS,s.o.s,S/o\S,|,293,Det,Det,fro,son4,DMF,son4,DETpos,3pmr,"Passion, l. 293",,,
1621,293,4,olz,olz,OLZ,o.l.z,/O\LZ,_,293,N,N,fro,oeil,DMF,oeil,NOMcom,pmr,"Passion, l. 293",,<lb/>,
1622,293,5,toned[=torned],torned,tOrnɛD,t.o.r.n.e.d,t/O\r.'n/ɛ\D,.,293,Vfin,Vfin,fro,tourner,DMF,tourner,VERcjg,indpsp3,"Passion, l. 293",</l>,,
1623,294,1,si,si,Si,s.i,S/i\,_,294,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 294",,<l n=&quot;294&quot;>,
1624,294,2,pia_ment,piament,piəmENT,p.i.a.m.e.n.t,p/i\./ə\.'m/E\NT,_,294,Adv,Adv,fro,piuement,DMF,piuement,ADVgen,---,"Passion, l. 294",,,
1625,294,3,lui,lui,Lyi,l.u.i,L/y\i,|,294,Prn,Prn$$,fro,lui,DMF,lui,PRCper,3sma,"Passion, l. 294",,,
1626,294,4,appelled,appelled,ApElɛD,a.pp.e.ll.e.d,/A\.p/E\.'l/ɛ\D,.,294,Vfin,Vfin,fro,appeler,DMF,appeler,VERcjg,indpsp3,"Passion, l. 294",</l>,<lb/>,
1627,295,1,de,de,dE,d.e,d/(E)\,+,295,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 295",,<l n=&quot;295&quot;><q>,
1628,295,2,m[e],me,me,m.e,m/e\,+,295,Prn,Prn,fro,me,DMF,me,PRNper,1smr,"Passion, l. 295",,,
1629,295,3,[t],t,t,t,/\t,_,295,Prn,Prn$$,fro,te,DMF,te,PRCper,2smr,"Passion, l. 295",,,
1630,295,4,membres,membres,mENbrəS,m.e.m.b.r.e.s,'m/E\N.br/ə\S,|,295,Vfin,Vfin,fro,membrer,DMF,membrer,VERcjg,indpst2,"Passion, l. 295",,,
1631,295,5,p[er],per,pEr,p.e.r,p/E\r,+,295,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 295",,<lb/>,
1632,295,6,ta,ta,ta,t.a,t/(a)\,_,295,Det,Det,fro,ton2,DMF,ton2,DETpos,2sfr,"Passion, l. 295",,,
1633,295,7,merc[et],mercet,mErÇeZ,m.e.r.c.e.t,m/E\r.'Ç/e\Z,_,295,N,N,fro,merci,DMF,merci,NOMcom,sfr,"Passion, l. 295",</q></l>,,
1634,296,1,cu,cu,kO,c.u,k/O\,_,296,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 296",,<l n=&quot;296&quot;><q>,
1635,296,2,tu,tu,ty,t.u,t/y\,_,296,Prn,Prn$,fro,tu,DMF,tu,PRNper,2smn,"Passion, l. 296",,,
1636,296,3,uendras,vendras,vENdraS,v.e.n.d.r.a.s,v/E\N.'dr/a\S,|,296,Vfin,Vfin,fro,venir,DMF,venir,VERcjg,indfut2,"Passion, l. 296",,,
1637,296,4,crist,crist,kriSZ,c.r.i.s.t,kr/i\SZ,_,296,N,N,fro,Christ,DMF,Christ,NOMpro,smr,"Passion, l. 296",,<lb/>,
1638,296,5,en,en,EN,e.n,/E\N,+,296,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 296",,,
1639,296,6,ton,ton,tON,t.o.n,t/O\N,.,296,Det,Det,fro,ton2,DMF,ton2,DETpos,2smr,"Passion, l. 296",,,
1640,296,7,ren,ren,rEn,r.e.n,r/E\n,;|,296,N,N,fro,règne,DMF,règne,NOMcom,smr,"Passion, l. 296",</q></l></lg>,,
1641,297,1,Respon,respon,rESpOn,r.e.s.p.o.n,r/E\S.'p/O\n,.,297,Vfin,Vfin,fro,répondre,DMF,répondre,VERcjg,indpst3,"Passion, l. 297",,<lb/><lg n=&quot;75&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;297&quot;>,
1642,297,2,li,li,Li,l.i,L/i\,_,297,Det,Det,fro,le,DMF,le,DETdef,smn,"Passion, l. 297",,,
1643,297,3,bons,bons,bOnS,b.o.n.s,b/O\nS,.,297,Adj,Adj,fro,bon,DMF,bon,NOMcom,smn,"Passion, l. 297",,,
1644,297,4,qui,qui,ki,qu.i,k/i\,_,297,Qux,Qux,fro,qui,DMF,qui,PRNrel,smn,"Passion, l. 297",,,
1645,297,5,non,non,nON,n.o.n,n/O\N,_,297,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 297",,,
1646,297,6,men|tid,mentid,mENtiD,m.e.n.t.i.d,m/E\N.'t/i\D,.,297,Vfin,Vfin,fro,mentir,DMF,mentir,VERcjg,indpsp3,"Passion, l. 297",</l>,,
1647,298,1,chi,chi,ki,ch.i,k/i\,_,298,Qux,Qux,fro,qui,DMF,qui,PRNrel,smn,"Passion, l. 298",,<lb/><l n=&quot;298&quot;>,
1648,298,2,en,en,EN,e.n,/[E]\N,_,298,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 298",,,
1649,298,3,epsa,epsa,ePSə,e.p.s.a,'/e\P.S/(ə)\,_,298,Adj,Adj,fro,es2,TL,---,ADJind,sfr,"Passion, l. 298",,,
1650,298,4,mort,mort,mɔrZ,m.o.r.t,m/ɔ\rZ,_,298,N,N,fro,mort,DMF,mort,NOMcom,sfr,"Passion, l. 298",,,
1651,298,5,se[m]_p[er],semper,SENpər,s.e.m.p.e.r,'S/E\N.p/ə\r,_,298,Adv,Adv,fro,sempres,DMF,sempres,ADVgen,---,"Passion, l. 298",,,
1652,298,6,fu,fu,fy,f.u,f/y\,|,298,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpsp3,"Passion, l. 298",,,
1653,298,7,pius,pius,piuS,p.i.u.s,p/i\uS,_,298,Adj,Adj,fro,piu,DMF,piu,ADJqua,smn,"Passion, l. 298",</l>,<lb/>,
1654,299,1,eu,eu,ɛu,e.u,/ɛ\u,+,299,Prn,Prn$,fro,je,DMF,je,PRNper,1smn,"Passion, l. 299",,<l n=&quot;299&quot;><q>,
1655,299,2,t,t,t,t,t/\,+,299,Prn,Prn$$,fro,te,DMF,te,PRCper,2smr,"Passion, l. 299",,,
1656,299,3,o,o,o,o,/o\,_,299,Prn,Prn$$,fro,ó2,DOM,---,PRNdem,snr,"Passion, l. 299",,,
1657,299,4,prom[et],promet,prOmeT,p.r.o.m.e.t,pr/O\.'m/e\T,_,299,Vfin,Vfin,fro,promettre,DMF,promettre,VERcjg,indpst1,"Passion, l. 299",,,
1658,299,5,oi,oi,Oi,o.i,/O\i,_,299,Adv,Adv,fro,hui2,DMF,hui2,ADVgen,---,"Passion, l. 299",,,
1659,299,6,en,en,EN,e.n,/E\N,_,299,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 299",,,
1660,299,7,cest,cest,ÇeST,c.e.s.t,Ç/e\ST,|,299,Dem,Dem,fro,cist,DMF,cist,DETdem,smr,"Passion, l. 299",,,
1661,299,8,di,di,di,d.i,d/i\,_,299,N,N,fro,di,DMF,di,NOMcom,smr,"Passion, l. 299",</q></l>,<lb/>,
1662,300,1,ab,ab,aP,a.b,/a\P,_,300,Pre,Pre,fro,o,DMF,o,PRE,---,"Passion, l. 300",,<l n=&quot;300&quot;><q>,
1663,300,2,me,me,mE,m.e,m/E\,_,300,Prn,Prn$$,fro,me,DMF,me,PRNper,1smr,"Passion, l. 300",,,
1664,300,3,uenras,venras,vENraS,v.e.n.r.a.s,v/E\N.'r/a\S,_,300,Vfin,Vfin,fro,venir,DMF,venir,VERcjg,indfut2,"Passion, l. 300",,,
1665,300,4,in,in,EN,i.n,/E\N,_,300,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 300",,,
1666,300,5,paradis,paradis,pArAðiS,p.a.r.a.d.i.s,p/A\.r/A\.'ð/i\S,;|,300,N,N,fro,paradis,DMF,paradis,NOMcom,smr,"Passion, l. 300",</q></l></lg>,,
1667,301,1,O,o,ɔ,o,/ɔ\,_,301,Exc,Exc,fro,ô,DMF,ô,INJ,---,"Passion, l. 301",,<lb/><lg n=&quot;76&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;301&quot;>,
1668,301,2,deus,deus,dɛuS,d.e.u.s,d/ɛ\uS,_,301,N,N,fro,Dieu,DMF,Dieu,NOMpro,smn,"Passion, l. 301",,,
1669,301,3,uers,vers,verS,v.e.r.s,v/e\rS,.,301,Adj,Adj,fro,voir2,DMF,voir2,ADJqua,smn,"Passion, l. 301",,,
1670,301,4,rex,rex,reiS,r.e.x.,r/e\iS,_,301,N,N,fro,roi,DMF,roi,NOMcom,smn,"Passion, l. 301",,,
1671,301,5,i[es]u,jesu,ʤEzU,j.e.s.u,ʤ/E\.'z/U\,_,301,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smr,"Passion, l. 301",,,
1672,301,6,crist,crist,kriSZ,c.r.i.s.t,kr/i\SZ,|,301,N,N,fro,Christ,DMF,Christ,NOMpro,smr,"Passion, l. 301",</l>,,
1673,302,1,ci,ci,Çi,c.i,Ç/i\,+,302,Adv,Adv,fro,ci,DMF,ci,ADVgen,---,"Passion, l. 302",,<lb/><l n=&quot;302&quot;>,
1674,302,2,tal,tal,tæl,t.a.l,t/æ\l,_,302,Adj,Adj,fro,tel,DMF,tel,DETind,smr,"Passion, l. 302",,,
1675,302,3,don,don,dOn,d.o.n,d/O\n,_,302,N,N,fro,don,DMF,don,NOMcom,smr,"Passion, l. 302",,,
1676,302,4,fais,fais,fAiS,f.a.i.s,f/A\iS,_,302,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpst2,"Passion, l. 302",,,
1677,302,5,p[er],per,pEr,p.e.r,p/E\r,_,302,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 302",,,
1678,302,6,ta,ta,ta,t.a,t/(a)\,_,302,Det,Det,fro,ton2,DMF,ton2,DETpos,2sfr,"Passion, l. 302",,,
1679,302,7,merc[et],mercet,mErÇeZ,m.e.r.c.e.t,m/E\r.'Ç/e\Z,|,302,N,N,fro,merci,DMF,merci,NOMcom,sfr,"Passion, l. 302",</l>,,
